"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Abagnale","NYYRIKKI","Support",18,"28%","28%",15,74,124,1.9,"66.5%","7.2%","22.8%","44%",-51,-63,-1.2,1.1,"2.9%",148,"8.1%","7.7%",97,"9.0%",0,1.74,0.42,0.38
"Azitor","NYYRIKKI","ADC",18,"28%","61%",67,49,75,2.9,"67.9%","32.1%","15.1%","22%",131,271,8.6,9.1,"29.7%",560,"29.6%","31.6%",285,"26.9%",0,0.34,0.12,0.28
"Backlund","Dusty","Middle",18,"61%","33%",66,41,99,4,"58.3%","23.3%","16.8%","17%",-81,-65,-0.9,8.2,"24.9%",514,"24.6%","26.3%",255,"22.1%",0,0.35,0.1,0.2
"bobista","MNM Gaming","Top",18,"22%","56%",53,72,77,1.8,"58.6%","23.9%","22.2%","17%",6,5,4.1,8.3,"29.6%",519,"26.7%","24.5%",272,"25.6%",0,0.4,0.15,0.13
"Carlsen","Astralis Talent","Top",18,"33%","44%",45,48,81,2.6,"49.0%","17.5%","18.0%","17%",-221,-1,-6.5,7.1,"23.3%",389,"18.9%","17.8%",228,"21.3%",0,0.35,0.11,0.17
"Cboi","Bifrost","Jungle",18,"78%","67%",49,51,149,3.9,"66.0%","16.3%","25.4%","11%",-53,33,3.6,5.3,"14.8%",250,"12.2%","12.5%",204,"17.3%",2,0.44,0.38,0.38
"Chrisberg","Astralis Talent","ADC",18,"33%","39%",83,54,91,3.2,"67.7%","32.3%","20.3%","28%",33,126,8,9.2,"33.9%",642,"30.3%","32.3%",304,"28.3%",0,0.25,0.03,0.32
"Dan","JD|XL","Jungle",18,"78%","44%",57,41,157,5.2,"59.4%","15.8%","20.4%","39%",165,37,0.4,5.8,"15.2%",334,"13.6%","13.6%",234,"17.7%",0,0.37,0.35,0.3
"de sidere","NYYRIKKI","Jungle",18,"28%","67%",34,80,90,1.6,"59.3%","16.3%","24.6%","39%",-212,-381,-9.2,4.7,"12.2%",266,"14.4%","14.5%",166,"15.7%",2,0.37,0.32,0.22
"Dragane","Team Singularity","Middle",8,"25%","38%",22,28,35,2,"57.6%","22.2%","17.1%","0%",-361,-282,-8.1,7.9,"27.5%",550,"28.4%","29.2%",236,"23.5%",0,0.35,0.12,0.18
"DrChaos","MNM Gaming","Support",18,"22%","61%",11,65,144,2.4,"69.8%","5.0%","20.0%","17%",-37,-20,2.4,1.1,"3.2%",146,"7.4%","6.5%",91,"8.8%",0,1.23,0.35,0.29
"DuaLL","Bifrost","Support",18,"78%","33%",20,46,203,4.8,"74.3%","6.7%","22.9%","11%",187,193,9.3,1.9,"5.2%",218,"10.6%","9.2%",135,"11.5%",0,1.18,0.39,0.28
"EMENES","JD|XL","Middle",18,"78%","50%",129,43,116,5.7,"68.1%","35.8%","21.4%","39%",550,241,12.7,9.1,"27.1%",812,"33.0%","35.9%",363,"27.2%",0,0.46,0.2,0.28
"Eyhro","NYYRIKKI","Middle",18,"28%","61%",48,55,86,2.4,"64.1%","23.0%","16.9%","17%",-94,-43,0.7,8.7,"27.1%",453,"23.3%","24.7%",262,"25.1%",0,0.5,0.18,0.18
"EYLIPH","Dusty","Top",18,"61%","83%",39,51,119,3.1,"55.8%","13.8%","20.9%","6%",-91,32,-1.2,7.3,"22.6%",460,"22.1%","19.3%",234,"20.5%",0,0.38,0.19,0.2
"Fatihcan","Riddle Esports","ADC",18,"50%","33%",85,38,82,4.4,"67.1%","34.1%","14.1%","17%",58,82,3.1,8.6,"27.5%",543,"24.3%","26.6%",283,"25.9%",0,0.34,0.11,0.22
"FGG","Dusty","Support",18,"61%","50%",26,49,182,4.2,"73.5%","9.2%","20.1%","44%",40,34,-2.8,0.8,"2.4%",194,"9.7%","8.4%",114,"10.1%",0,1.23,0.4,0.27
"Furuy","Bifrost","Middle",18,"78%","56%",91,42,104,4.6,"65.0%","30.3%","20.9%","6%",-27,92,-0.3,8.4,"26.8%",577,"27.7%","28.6%",289,"24.4%",0,0.51,0.21,0.16
"Haru","X7 Esports","Jungle",18,"78%","28%",87,29,149,8.1,"72.2%","26.6%","15.8%","33%",475,414,9.1,6.2,"17.7%",391,"17.1%","18.0%",264,"20.7%",1,0.32,0.28,0.34
"Jaeger","X7 Esports","Top",18,"78%","72%",67,46,92,3.5,"48.6%","20.5%","25.1%","11%",319,111,7.8,8.3,"24.2%",594,"27.0%","25.1%",283,"22.0%",0,0.35,0.11,0.19
"JeppeHou","Team Singularity","Support",18,"11%","61%",14,90,100,1.3,"64.4%","7.9%","24.7%","33%",28,6,1.3,1.2,"4.2%",173,"9.3%","7.8%",92,"9.9%",0,1.41,0.51,0.34
"Kanna","MNM Gaming","Jungle",18,"22%","33%",50,75,95,1.9,"65.3%","22.5%","23.1%","28%",81,105,1.8,5.4,"16.1%",276,"14.0%","14.3%",193,"18.5%",1,0.24,0.23,0.28
"Kasing","X7 Esports","Support",18,"78%","56%",9,33,218,6.9,"69.4%","2.8%","18.0%","33%",21,-16,-0.4,0.9,"2.1%",113,"5.1%","3.6%",117,"9.2%",0,1.3,0.38,0.25
"Kehvo","Vanir","ADC",18,"61%","56%",81,33,99,5.5,"70.9%","31.9%","12.6%","22%",-182,-115,0.2,8.5,"28.7%",578,"26.9%","27.7%",290,"25.3%",1,0.4,0.13,0.27
"Kektz","Riddle Esports","Top",18,"50%","33%",37,65,108,2.2,"58.2%","14.9%","24.2%","28%",90,86,4.7,7.5,"23.7%",522,"24.0%","20.8%",240,"21.5%",0,0.44,0.15,0.17
"Kikis","JD|XL","Support",18,"78%","56%",19,47,215,5,"65.0%","5.3%","23.4%","22%",60,-18,0.1,1.1,"2.7%",169,"7.1%","6.4%",125,"9.4%",0,1.17,0.32,0.31
"Kryze","JD|XL","Top",18,"78%","44%",73,34,113,5.5,"51.7%","20.3%","16.9%","17%",284,250,3.9,8.4,"25.3%",596,"24.3%","21.5%",303,"22.6%",0,0.36,0.09,0.09
"MC","Riddle Esports","Jungle",18,"50%","56%",50,63,116,2.6,"66.7%","20.1%","23.4%","39%",44,158,4.7,6.5,"19.5%",386,"18.0%","18.6%",218,"19.9%",5,0.32,0.25,0.33
"Mishigu","MNM Gaming","ADC",18,"22%","67%",63,43,84,3.4,"66.2%","28.4%","13.2%","17%",-99,40,-6.1,8.3,"29.2%",580,"29.3%","32.4%",268,"25.9%",0,0.39,0.2,0.27
"Muter","Team Singularity","Middle",10,"0%","50%",18,25,30,1.9,"61.5%","23.1%","12.4%","0%",-114,16,0.7,9.8,"37.2%",558,"30.3%","32.7%",280,"29.5%",0,0.47,0.13,0.17
"Nata","X7 Esports","ADC",18,"78%","33%",96,38,114,5.5,"64.2%","29.4%","20.8%","33%",-36,-117,-3.1,8.8,"29.1%",606,"27.7%","30.5%",320,"25.0%",0,0.5,0.15,0.27
"Nille","Vanir","Top",18,"61%","44%",33,60,91,2.1,"48.8%","13.0%","22.9%","17%",-81,-80,-0.7,7.3,"23.5%",402,"19.6%","18.0%",234,"21.2%",0,0.54,0.26,0.19
"Noodle","Vanir","Jungle",18,"61%","56%",77,60,106,3.1,"72.0%","30.3%","22.9%","61%",356,390,6.1,5.8,"17.4%",424,"20.3%","21.0%",232,"20.8%",2,0.24,0.22,0.27
"Nukes","Riddle Esports","Support",18,"50%","50%",14,52,154,3.2,"67.5%","5.6%","19.3%","22%",-26,76,-1.8,0.9,"2.7%",156,"7.2%","6.5%",94,"8.4%",0,1.58,0.45,0.37
