"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Seal","FC Schalke 04 Esports","Support",18,"50%","50%",11,47,170,3.9,"82.3%","5.0%","23.3%","61%",61,4,0.8,1.2,"3.1%",142,"7.3%","6.1%",111,"9.9%",0,1.83,0.48,0.43
"Sencux","MOUZ","Middle",18,"50%","50%",100,36,102,5.6,"75.9%","37.6%","16.1%","17%",40,130,-0.4,8.4,"25.7%",689,"31.3%","33.3%",300,"25.3%",0,0.39,0.17,0.21
"Simpli","FC Schalke 04 Esports","Middle",18,"50%","33%",74,37,78,4.1,"69.1%","33.6%","18.3%","33%",-63,15,-0.4,8.3,"26.1%",599,"28.7%","29.0%",282,"25.1%",0,0.33,0.17,0.22
"SMILEY","Eintracht Spandau","ADC",18,"78%","39%",73,30,95,5.6,"70.3%","30.5%","16.8%","33%",-86,42,-0.6,9.5,"29.6%",641,"28.1%","31.2%",323,"25.5%",0,0.44,0.11,0.32
"Special","Eintracht Spandau","Middle",18,"78%","67%",77,25,91,6.7,"70.3%","32.2%","14.0%","22%",361,278,8.9,10.2,"30.6%",700,"30.7%","31.3%",341,"27.1%",0,0.37,0.18,0.24
"Tazaku","E WIE EINFACH E-SPORTS","ADC",18,"44%","33%",86,43,86,4,"75.8%","37.9%","15.5%","33%",424,326,2.3,9.2,"32.7%",749,"34.8%","39.0%",338,"29.4%",0,0.41,0.14,0.24
"Tore","MOUZ","Support",18,"50%","78%",14,58,196,3.6,"78.9%","5.3%","25.9%","44%",128,188,0.4,1.1,"3.1%",192,"8.9%","7.8%",117,"10.0%",0,1.27,0.26,0.44
"Tracyn","GamerLegion","Top",17,"29%","41%",43,47,62,2.2,"48.4%","19.8%","19.1%","6%",77,81,-1.1,8.2,"25.1%",441,"21.8%","18.8%",246,"22.4%",0,0.22,0.06,0.14
"Vaunted","Eintracht Frankfurt","Support",16,"13%","50%",15,74,147,2.2,"74.3%","6.9%","23.3%","38%",-38,-55,-4.4,0.7,"1.6%",138,"7.0%","5.6%",97,"8.7%",0,1.73,0.38,0.23
"Venour","Unicorns of Love Sexy Edition","Top",18,"78%","39%",57,49,77,2.7,"46.2%","19.7%","18.8%","6%",-42,-136,-2,8.3,"24.5%",568,"21.7%","19.7%",281,"22.2%",0,0.31,0.07,0.11
"Ventair","E WIE EINFACH E-SPORTS","Top",18,"44%","56%",29,52,67,1.8,"42.3%","12.8%","18.7%","6%",-314,-189,-8.3,7.6,"22.9%",370,"17.5%","14.6%",228,"20.2%",0,0.35,0.16,0.18
"Vertigo","Eintracht Frankfurt","Top",18,"17%","61%",48,40,76,3.1,"50.6%","19.6%","11.6%","11%",-3,58,0.3,8.7,"26.4%",398,"18.0%","16.6%",267,"23.3%",0,0.28,0.06,0.14
"Visdom","GamerLegion","Support",17,"29%","53%",11,47,158,3.6,"77.9%","5.1%","19.1%","12%",-195,7,0.2,1,"2.4%",161,"8.1%","7.6%",98,"8.9%",0,1.62,0.39,0.27
"Vizicsacsi","Berlin International Gaming","Top",18,"61%","39%",46,50,118,3.3,"58.4%","16.4%","20.2%","11%",49,78,4.1,7.3,"19.6%",535,"23.9%","20.2%",246,"20.3%",0,0.54,0.28,0.19
"Winter 7","GamerLegion","Jungle",17,"29%","29%",50,58,120,2.9,"78.3%","23.0%","23.6%","18%",-28,6,1.9,5.7,"17.5%",328,"15.9%","17.3%",216,"19.7%",1,0.29,0.27,0.35
"Xioh","Eintracht Frankfurt","Support",2,"50%","50%",0,10,12,1.2,"44.4%","0.0%","37.0%","0%",-319,-260,-1,1.1,"1.6%",98,"4.2%","3.5%",79,"6.9%",0,1.6,0.47,0.41
"Zanzarah","Eintracht Spandau","Jungle",18,"78%","61%",43,42,128,4.1,"71.5%","18.0%","23.5%","56%",242,137,0.8,5.4,"14.0%",323,"14.4%","14.2%",211,"16.8%",4,0.32,0.26,0.31
"ZaZee","Eintracht Frankfurt","Middle",18,"17%","50%",67,66,106,2.6,"70.6%","27.3%","19.1%","22%",-139,-66,-2.5,8.9,"27.4%",669,"29.6%","32.2%",288,"25.2%",1,0.34,0.08,0.16
