"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Relative","Eintracht Frankfurt","Middle",8,"38%","60%",28,36,51,2.2,"57.2%","20.3%","22.2%","13%",-128,122,0.8,8,"25.6%",698,"26.9%","29.0%",245,"21.5%",0,0.33,0.05,0.2
"Riku","Sprout","ADC",5,"40%","67%",8,18,25,1.8,"57.9%","14.0%","21.4%","0%",-522,124,0.6,8.9,"29.7%",657,"26.5%","28.5%",256,"23.5%",0,0.26,0.01,0.17
"Ruby","Unicorns of Love Sexy Edition","Middle",3,"67%","67%",8,10,22,3,"73.2%","19.5%","25.6%","0%",130,-78,9.3,7.7,"20.0%",351,"16.6%","16.5%",257,"20.9%",0,0.47,0.31,0.34
"Rune","WeSports","Top",8,"38%","71%",24,20,39,3.2,"52.1%","19.8%","15.7%","0%",-39,-235,-4.5,7.9,"28.6%",500,"22.7%","22.6%",284,"25.3%",0,0.36,0.08,0.16
"Ryuto","Austrian Force willhaben","Top",3,"33%",,6,15,21,1.8,"60.0%","13.3%","26.3%","0%",-945,-642,-19.3,6.5,"21.7%",620,"21.8%","19.0%",201,"17.9%",1,0.4,0.06,0.09
"Sacre","GamerLegion","Top",13,"62%","64%",31,32,107,4.3,"50.9%","11.4%","17.7%","8%",118,23,7.5,7.7,"23.2%",562,"19.6%","18.0%",260,"20.0%",0,0.41,0.13,0.12
"Sapphire","All for One Gaming","Jungle",6,"33%","33%",37,22,44,3.7,"75.7%","34.6%","18.3%","50%",293,228,5.5,6.7,"21.9%",575,"22.7%","25.3%",284,"24.5%",1,0.21,0.13,0.45
"Saviour","MOUZ","Support",6,"50%","33%",13,26,66,3,"66.4%","10.9%","27.7%","33%",222,90,4.2,0.9,"2.2%",203,"8.2%","6.9%",136,"10.6%",0,1.38,0.36,0.28
"Scarface","Unicorns of Love Sexy Edition","Top",6,"33%","33%",27,18,19,2.6,"54.8%","32.1%","17.6%","17%",726,509,14.8,8.9,"27.8%",730,"32.2%","29.2%",330,"27.3%",0,0.35,0.12,0.19
"Seal","SK Gaming Prime","Support",13,"54%","64%",17,53,154,3.2,"69.8%","6.9%","26.2%","15%",57,142,3.4,1.1,"3.5%",247,"9.4%","9.5%",130,"10.4%",0,1.3,0.32,0.33
"Senceless","Austrian Force willhaben","Support",6,"33%","33%",7,27,62,2.6,"71.9%","7.3%","25.5%","17%",104,-56,1.5,1.1,"3.3%",219,"9.2%","8.7%",114,"10.0%",0,1.32,0.29,0.28
"SevenArmy","Kaufland Hangry Knights","Jungle",14,"64%","31%",46,36,107,4.3,"68.0%","20.4%","18.9%","50%",167,-72,-0.5,5,"15.0%",333,"13.8%","14.7%",218,"19.0%",1,0.26,0.28,0.32
"Shantao","VININE","Middle",6,"17%","20%",14,26,19,1.3,"61.1%","25.9%","23.0%","33%",-329,-362,-10.5,7.2,"22.6%",500,"24.6%","23.8%",219,"22.4%",0,0.36,0.1,0.16
"Shiganari","Unicorns of Love Sexy Edition","ADC",6,"33%","33%",20,18,30,2.8,"59.5%","23.8%","17.6%","17%",188,172,5.5,9.1,"30.2%",541,"24.0%","26.6%",301,"24.9%",0,0.47,0.19,0.3
"silkysmath","WAVE Esports","ADC",9,"56%","71%",48,16,80,8,"74.4%","27.9%","14.5%","67%",389,166,2.6,7.7,"27.8%",722,"28.6%","30.8%",324,"25.9%",0,0.21,0,0.13
"Skream","unknown team","ADC",3,"0%",,8,10,14,2.2,"66.7%","24.2%","14.9%","0%",-255,146,4.7,8.9,"34.3%",540,"25.1%","27.4%",270,"27.1%",0,0.35,0.1,0.22
"Slay","unknown team","Jungle",5,"40%","75%",8,13,33,3.2,"77.4%","15.1%","16.9%","100%",-11,181,2.6,6.5,"20.0%",306,"16.2%","14.8%",227,"20.8%",1,0.67,0.2,0.51
"Sola","VININE","ADC",6,"17%","80%",12,25,21,1.3,"61.1%","22.2%","22.1%","33%",-69,57,5.8,7.5,"29.3%",462,"24.3%","27.4%",245,"25.3%",0,0.33,0.06,0.14
"Special","Eintracht Spandau","Middle",10,"80%","50%",50,23,78,5.6,"65.6%","25.6%","20.9%","10%",384,330,9.7,8.6,"26.7%",701,"27.6%","29.1%",312,"24.2%",0,0.35,0.15,0.11
"SPOOKY","Sprout","Jungle",5,"40%","67%",11,27,36,1.7,"82.5%","19.3%","32.1%","20%",-448,-212,-1,4.9,"15.6%",338,"13.6%","14.4%",198,"18.3%",0,0.33,0.17,0.41
"StormFury","Hertha BSC eSport","Support",1,"100%",,2,4,17,4.8,"82.6%","8.7%","57.1%","0%",-121,-283,-3,0.9,"2.2%",263,"10.1%","11.0%",168,"11.2%",0,1.23,0.25,0.25
