"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Keduii","SK Gaming Prime","ADC",6,"100%","50%",51,11,42,8.5,"77.5%","42.5%","20.4%","17%",-53,-69,-1.8,10.2,"31.6%",851,"32.8%","34.3%",401,"28.5%",0,0.42,0.13,0.41
"Kynetic","MOUZ","ADC",3,"0%","33%",7,4,10,4.3,"70.8%","29.2%","8.9%","33%",-180,-357,-4.7,9.2,"32.2%",678,"34.9%","39.5%",252,"26.5%",0,0.42,0.15,0.18
"Lekcyc","Unicorns of Love Sexy Edition","Support",14,"64%","43%",11,39,155,4.3,"74.1%","4.9%","20.6%","36%",-1,-30,-0.8,1.1,"2.0%",158,"6.4%","5.8%",110,"8.9%",0,1.63,0.39,0.25
"Leon","Berlin International Gaming","Support",4,"25%","100%",5,19,41,2.4,"69.7%","7.6%","24.1%","25%",-149,57,2,1.1,"2.5%",164,"6.0%","5.1%",108,"9.4%",0,1.52,0.39,0.31
"Lilipp","Eintracht Spandau","Support",7,"14%","43%",6,39,38,1.1,"58.7%","8.0%","27.3%","57%",121,74,-0.1,1.2,"2.9%",183,"7.9%","6.4%",100,"9.3%",0,1.56,0.56,0.37
"Lurox","SK Gaming Prime","Jungle",6,"100%","83%",13,10,75,8.8,"73.3%","10.8%","18.5%","33%",33,260,4.7,4.8,"10.8%",313,"12.4%","13.0%",210,"15.4%",1,0.26,0.22,0.41
"Mask","Unicorns of Love Sexy Edition","Middle",14,"64%","57%",53,38,93,3.8,"65.2%","23.7%","20.1%","21%",260,187,3.7,9.9,"32.0%",776,"30.3%","29.5%",324,"26.6%",1,0.37,0.14,0.32
"Mishigu","FC Schalke 04 Esports","ADC",3,"0%","67%",9,7,3,1.7,"52.2%","39.1%","14.0%","33%",528,9,-1.3,8.4,"28.9%",501,"24.9%","28.5%",249,"25.6%",0,0.39,0.13,0.3
"Pride","Eintracht Spandau","Top",7,"14%","57%",7,24,20,1.1,"36.0%","9.3%","16.8%","0%",-384,-306,-9,7.9,"24.1%",456,"19.2%","17.8%",231,"21.3%",0,0.52,0.23,0.14
"Prime","SK Gaming Prime","Support",6,"100%","50%",5,17,84,5.2,"74.2%","4.2%","31.5%","33%",-2,-125,-0.8,1,"2.0%",173,"6.8%","5.8%",125,"9.1%",0,1.59,0.49,0.3
"Rulfchen","Berlin International Gaming","Jungle",7,"57%","57%",22,15,74,6.4,"82.8%","19.0%","14.7%","14%",155,158,5.1,4.9,"13.3%",311,"13.0%","13.4%",215,"18.1%",1,0.29,0.25,0.37
"Sacre","FC Schalke 04 Esports","Top",3,"0%","33%",3,10,4,0.7,"30.4%","13.0%","20.0%","33%",-52,-59,-2.3,7.3,"23.7%",513,"25.3%","23.5%",204,"21.8%",0,0.41,0.13,0.17
"Sencux","MOUZ","Middle",3,"0%","67%",8,9,7,1.7,"62.5%","33.3%","20.0%","33%",-481,-139,-5.3,7.6,"22.6%",539,"27.3%","26.1%",207,"21.9%",0,0.38,0.12,0.24
"Simpli","FC Schalke 04 Esports","Middle",3,"0%","0%",10,10,6,1.6,"69.6%","43.5%","20.0%","0%",3,729,6.7,9,"30.3%",651,"33.6%","33.9%",282,"29.0%",0,0.4,0.2,0.29
"SMILEY","Eintracht Spandau","ADC",7,"14%","71%",28,28,19,1.7,"62.7%","37.3%","19.6%","57%",280,102,2.9,9.1,"30.1%",633,"25.8%","27.4%",292,"26.5%",0,0.48,0.09,0.3
"Special","Eintracht Spandau","Middle",7,"14%","71%",27,24,25,2.2,"69.3%","36.0%","16.8%","0%",69,151,3.4,9.1,"29.2%",807,"34.5%","36.0%",296,"27.2%",0,0.41,0.16,0.19
"Tore","MOUZ","Support",3,"0%","33%",0,12,12,1,"50.0%","0.0%","26.7%","0%",-74,139,3,1.3,"2.8%",154,"8.2%","7.0%",78,"8.1%",0,1.35,0.28,0.49
"Venour","Unicorns of Love Sexy Edition","Top",14,"64%","21%",71,30,60,4.4,"58.5%","31.7%","15.9%","7%",-49,-150,-4.7,7.6,"22.1%",583,"22.9%","23.2%",274,"22.5%",0,0.28,0.07,0.1
"Vizicsacsi","Berlin International Gaming","Top",7,"57%","86%",20,23,52,3.1,"62.1%","17.2%","22.5%","14%",352,460,14,6.7,"18.5%",548,"22.3%","18.0%",229,"19.3%",0,0.54,0.27,0.25
"Zanzarah","Eintracht Spandau","Jungle",7,"14%","29%",7,28,38,1.6,"60.0%","9.3%","19.6%","43%",73,-23,1.6,5,"13.8%",290,"12.6%","12.3%",168,"15.7%",0,0.27,0.23,0.3
