"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Abbedagge","Excel Esports","Middle",12,"42%","50%",59,39,75,3.4,"72.8%","32.1%","17.1%","17%",53,1,1.6,8.9,"27.8%",770,"28.6%","29.6%",318,"25.7%",0,0.37,0.17,0.3
"BrokenBlade","G2 Esports","Top",8,"75%","25%",36,20,52,4.4,"48.1%","19.7%","18.5%","25%",431,59,0.4,7.6,"23.0%",468,"16.6%","14.6%",275,"20.8%",0,0.47,0.16,0.17
"Caps","G2 Esports","Middle",8,"75%","63%",38,26,95,5.1,"72.7%","20.8%","24.1%","25%",-26,154,1.5,8.8,"28.8%",797,"28.2%","27.9%",320,"24.2%",0,0.26,0.08,0.25
"Evi","Team Heretics","Top",4,"25%","75%",5,14,15,1.4,"50.0%","12.5%","25.5%","25%",232,31,-4.8,7.3,"20.0%",386,"23.0%","17.0%",220,"20.4%",0,0.38,0.17,0.17
"Flakked","Team Heretics","ADC",4,"25%","25%",8,12,14,1.8,"55.0%","20.0%","21.8%","25%",-94,-160,-1.8,9.2,"32.0%",471,"26.9%","29.5%",274,"25.2%",0,0.36,0.08,0.19
"Hans Sama","G2 Esports","ADC",8,"75%","50%",71,16,64,8.4,"73.8%","38.8%","14.8%","38%",217,-1,-2.3,9.1,"31.1%",987,"35.4%","38.7%",364,"27.3%",0,0.55,0.11,0.36
"Humanoid","Fnatic","Middle",8,"50%","25%",25,29,52,2.7,"77.0%","25.0%","25.0%","13%",-75,-71,-0.9,8.8,"28.7%",737,"31.7%","32.2%",319,"27.2%",0,0.1,0.04,0.27
"Jankos","Team Heretics","Jungle",4,"25%","50%",8,12,21,2.4,"72.5%","20.0%","21.8%","25%",182,164,-2.8,5.2,"15.1%",295,"17.0%","19.5%",204,"19.1%",0,0.34,0.29,0.26
"LIMIT","Excel Esports","Support",12,"42%","50%",11,53,127,2.6,"75.0%","6.0%","23.2%","25%",-63,180,1.6,1.1,"2.5%",178,"6.6%","6.0%",110,"8.9%",0,1.8,0.47,0.31
"Mersa","Team Heretics","Support",4,"25%","0%",2,9,27,3.2,"72.5%","5.0%","16.4%","50%",158,85,2.8,1,"1.9%",88,"5.2%","3.8%",92,"8.5%",0,1.57,0.38,0.27
"Mikyx","G2 Esports","Support",8,"75%","38%",4,27,134,5.1,"75.4%","2.2%","25.0%","38%",153,-134,-2,1.1,"2.4%",158,"5.7%","4.7%",126,"9.4%",0,1.71,0.49,0.35
"Noah","Fnatic","ADC",8,"50%","50%",28,18,51,4.4,"79.0%","28.0%","15.5%","13%",-149,78,1.9,9.6,"32.5%",701,"30.4%","33.1%",306,"26.0%",0,0.5,0.21,0.33
"Odoamne","Excel Esports","Top",12,"42%","67%",40,43,66,2.5,"57.6%","21.7%","18.9%","8%",-182,-57,0.3,8.1,"25.2%",675,"25.2%","23.1%",283,"23.1%",0,0.39,0.14,0.18
"Oscarinin","Fnatic","Top",8,"50%","38%",21,21,50,3.4,"71.0%","21.0%","18.1%","13%",-274,12,1.5,7.6,"21.1%",433,"17.6%","14.8%",240,"20.3%",0,0.39,0.18,0.18
"Patrik","Excel Esports","ADC",12,"42%","58%",59,39,60,3.1,"64.7%","32.1%","17.1%","17%",-14,2,0.8,9,"30.1%",632,"23.0%","23.7%",310,"25.3%",0,0.45,0.17,0.27
"Peach","Excel Esports","Jungle",12,"42%","33%",15,54,120,2.5,"73.4%","8.2%","23.7%","33%",-120,136,6.3,5.5,"14.4%",448,"16.5%","17.5%",206,"17.0%",3,0.25,0.23,0.34
"Razork","Fnatic","Jungle",8,"50%","75%",20,18,53,4.1,"73.0%","20.0%","15.5%","38%",-42,-116,2.1,5.6,"15.3%",366,"15.2%","15.2%",210,"17.8%",0,0.26,0.22,0.47
"Trymbi","Fnatic","Support",8,"50%","88%",6,30,74,2.7,"80.0%","6.0%","25.9%","13%",-138,-179,-1.8,1,"2.4%",127,"5.2%","4.6%",103,"8.7%",0,1.26,0.26,0.32
"Vetheo","Team Heretics","Middle",4,"25%","75%",17,8,15,4,"80.0%","42.5%","14.5%","50%",43,-167,-6,9.3,"31.1%",464,"27.9%","30.2%",289,"26.8%",0,0.41,0.1,0.26
"Yike","G2 Esports","Jungle",8,"75%","50%",34,19,106,7.4,"76.5%","18.6%","17.6%","50%",130,-171,-10.3,5.1,"14.8%",390,"14.1%","14.1%",244,"18.3%",0,0.28,0.21,0.25
