"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Kaori","Evil Geniuses Academy","ADC",7,"43%","71%",22,20,29,2.6,"50.0%","21.6%","19.4%","29%",198,237,-1.6,9.2,"32.1%",463,"26.6%","26.6%",292,"25.9%",0,0.37,0.12,0.15
"Keaiduo","TSM Academy","Middle",8,"38%","50%",35,20,42,3.9,"63.6%","28.9%","13.8%","13%",88,155,15.8,9.3,"28.6%",580,"29.5%","31.0%",305,"26.7%",0,0.45,0.15,0.14
"Kenji","Winthrop University","Support",4,"0%","25%",6,15,15,1.4,"61.8%","17.6%","16.9%","0%",195,98,16.3,2.5,"7.1%",205,"12.1%","12.0%",124,"11.4%",0,1.28,0.41,0.26
"Kenvi","100 Thieves Academy","Jungle",26,"73%","50%",128,76,195,4.3,"69.8%","27.6%","24.4%","62%",214,127,0.4,6.1,"17.6%",414,"18.4%","18.8%",250,"20.0%",3,0.37,0.31,0.32
"Kind Jungle","Maryville University","Jungle",2,"0%","100%",3,12,8,0.9,"78.6%","21.4%","23.5%","0%",-774,-461,-8.5,3.9,"8.8%",322,"17.5%","19.5%",137,"15.6%",0,0.19,0.18,0.22
"LE0","Evil Geniuses Prodigies","Middle",7,"29%","71%",25,23,46,3.1,"60.2%","21.2%","15.9%","14%",-57,131,1.4,8.5,"26.0%",487,"20.9%","22.2%",283,"23.3%",0,0.32,0.16,0.16
"links","Taco Gaming","ADC",7,"29%","57%",25,25,36,2.4,"55.0%","22.5%","18.0%","14%",-217,-86,-5.7,8.1,"31.4%",547,"26.4%","30.7%",270,"24.8%",0,0.43,0.1,0.2
"Mabud","Winthrop University","Top",4,"0%","75%",8,20,9,0.9,"50.0%","23.5%","22.5%","0%",-413,-424,-5,7.6,"27.2%",417,"26.1%","22.0%",243,"23.5%",0,0.32,0.12,0.1
"Malice","Cloud9 Academy","Jungle",11,"55%","27%",46,29,47,3.2,"66.0%","32.6%","24.8%","18%",226,339,10.4,8.4,"19.5%",438,"22.4%","23.1%",269,"22.0%",2,0.14,0.04,0.18
"Meech","Immortals Area of Effect","ADC",8,"38%","25%",55,21,25,3.8,"66.1%","45.5%","13.2%","13%",-16,125,-3.1,9,"32.9%",651,"31.1%","34.2%",329,"29.4%",0,0.28,0.01,0.15
"Niles","Maryville University","Top",3,"33%","33%",9,11,21,2.7,"62.5%","18.8%","21.2%","0%",196,-258,8.7,7.5,"26.6%",526,"27.6%","26.1%",271,"24.5%",0,0.39,0.14,0.15
"OddOrange","Maryville University","Jungle",3,"33%","33%",12,12,17,2.4,"60.4%","25.0%","23.1%","33%",-103,43,3.7,5,"16.6%",290,"15.5%","14.8%",216,"20.3%",0,0.45,0.36,0.31
"PCL","Maryville University","Top",2,"0%","50%",3,10,1,0.4,"28.6%","21.4%","19.6%","0%",-1020,-610,-19.5,6.8,"26.0%",465,"25.2%","23.0%",194,"21.8%",0,0.43,0.19,0.17
"Perry","Evil Geniuses Prodigies","Jungle",7,"29%","29%",21,36,55,2.1,"64.4%","17.8%","24.8%","0%",-151,-52,0.9,6,"15.6%",384,"17.4%","16.6%",224,"18.8%",1,0.18,0.17,0.31
