"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Trixter","Cincinnati Fear","Jungle",5,"20%","80%",13,19,32,2.4,"78.9%","22.8%","19.8%","60%",0,66,-0.6,5.4,"16.8%",309,"14.9%","15.2%",192,"18.9%",1,0.28,0.22,0.31
"V1tal","Immortals Academy","Top",17,"59%","53%",47,55,96,2.6,"52.0%","17.1%","23.6%","12%",-250,-130,-9.2,7.2,"24.1%",526,"22.8%","21.3%",248,"21.5%",0,0.3,0.02,0.12
"Will","100 Thieves Academy","Jungle",19,"58%","53%",59,37,123,4.9,"68.9%","22.3%","18.1%","26%",152,131,1.8,5.4,"14.8%",296,"13.2%","13.6%",217,"18.9%",1,0.41,0.3,0.32
"winnie","Area of Effect Esports","Jungle",6,"33%","100%",12,24,57,2.9,"75.0%","13.0%","23.8%","83%",-48,117,-0.2,5.1,"13.3%",357,"16.3%","17.8%",189,"17.2%",0,0.13,0.12,0.26
"Wixxi","Area of Effect Ginger Turmeric","ADC",13,"54%","23%",40,32,56,3,"63.2%","26.3%","17.6%","31%",385,-80,12.2,8.5,"27.8%",371,"18.3%","18.2%",274,"24.0%",0,0.36,0.12,0.24
"Yeon","Team Liquid Academy","ADC",25,"68%","76%",114,52,139,4.9,"72.9%","32.9%","20.6%","20%",78,58,5.8,9.3,"31.8%",637,"28.2%","29.8%",311,"26.8%",0,0.43,0.16,0.3
"Young","Area of Effect Esports","Middle",6,"33%","17%",29,18,23,2.9,"56.5%","31.5%","17.8%","33%",-86,-293,-6.2,7.6,"24.6%",528,"24.5%","26.1%",248,"22.1%",0,0.39,0.15,0.13
"Yukino","Evil Geniuses Prodigies","Jungle",2,"0%",,4,11,14,1.6,"69.2%","15.4%","23.9%","50%",278,-207,-10.5,5.8,"20.6%",491,"23.9%","25.8%",204,"19.2%",0,0.32,0.3,0.29
"Yuuji","FlyQuest Academy","Jungle",9,"56%","11%",20,28,75,3.4,"69.9%","14.7%","20.7%","33%",-150,-78,-5.1,5,"14.8%",425,"16.5%","16.5%",190,"16.2%",1,0.33,0.25,0.35
"Zamudo","Area of Effect Esports","Top",6,"33%","83%",16,20,35,2.6,"55.4%","17.4%","19.8%","50%",80,19,0.7,8.3,"27.7%",495,"22.8%","20.5%",270,"24.4%",0,0.23,0.05,0.15
"Zyko","Maryville University","Support",3,"33%",,4,9,21,2.8,"80.6%","12.9%","29.0%","33%",-103,-80,-1.7,1,"2.8%",147,"7.8%","5.7%",95,"8.8%",0,1.34,0.43,0.42
