"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"SiddyWiddy","Team Liquid First","Jungle",8,"38%","38%",19,34,55,2.2,"58.7%","15.1%","27.9%","25%",-240,-123,-7,4.7,"14.0%",262,"14.4%","15.9%",187,"17.0%",0,0.34,0.26,0.24
"Sketch","The Last Dance","Support",5,"20%","60%",4,18,20,1.3,"61.5%","10.3%","23.1%","0%",-93,-59,1,1.3,"3.3%",146,"9.8%","8.1%",88,"9.4%",0,1.39,0.38,0.35
"SkyTec","AOE Gold","Support",7,"71%","71%",7,27,81,3.3,"73.3%","5.8%","22.5%","29%",31,1,-0.3,0.8,"2.4%",184,"7.7%","6.9%",116,"9.6%",0,1.24,0.29,0.31
"Snow2","Team Tony Top","Support",7,"71%","43%",5,19,89,4.9,"81.7%","4.3%","24.7%","29%",-41,8,-0.4,1,"2.4%",154,"6.7%","5.6%",119,"9.7%",0,1.54,0.44,0.29
"Srtty","Team Liquid First","Top",8,"38%","75%",35,21,35,3.3,"55.6%","27.8%","17.2%","25%",361,-3,7.3,7.5,"20.3%",541,"28.3%","25.9%",251,"21.7%",0,0.27,0.11,0.19
"Sudzzi","Team Tony Top","Middle",7,"71%","71%",30,12,46,6.3,"66.1%","26.1%","15.6%","29%",160,194,1.9,8.3,"23.0%",621,"26.5%","24.7%",279,"22.2%",0,0.29,0.09,0.18
"Sword","FLY FAM","Support",4,"0%","50%",1,14,24,1.8,"71.4%","2.9%","17.3%","0%",103,207,-2.8,1.1,"4.6%",258,"13.9%","13.0%",89,"9.3%",0,1.69,0.37,0.32
"Tony Top","Team Tony Top","Top",7,"71%","29%",20,18,25,2.5,"39.1%","17.4%","23.4%","29%",446,224,12.6,8,"23.0%",563,"23.9%","22.4%",286,"22.9%",0,0.43,0.1,0.06
"winnie","AOE Gold","Jungle",7,"71%","14%",18,27,62,3,"66.7%","15.0%","22.5%","29%",65,231,11.6,5.3,"15.0%",580,"23.9%","25.6%",221,"18.0%",1,0.47,0.2,0.3
"Zyko","Maryville University","Support",11,"64%","45%",10,33,134,4.4,"72.7%","5.1%","21.9%","64%",124,37,2.2,1.1,"3.9%",181,"8.0%","6.5%",125,"10.4%",0,1.36,0.36,0.46
