"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Neo","Dignitas Academy","ADC",10,"50%","30%",44,27,46,3.3,"60.8%","29.7%","15.0%","20%",-285,-197,-4.8,9.4,"33.6%",645,"24.4%","28.3%",307,"26.0%",0,0.46,0.21,0.41
"Perry","Dignitas Academy","Jungle",4,"50%","50%",6,20,24,1.5,"60.0%","12.0%","26.0%","0%",-394,16,7.5,5.4,"13.4%",286,"12.6%","12.6%",175,"15.8%",0,0.18,0.15,0.39
"Philip","FlyQuest Academy","Top",6,"83%","17%",12,16,42,3.4,"54.5%","12.1%","22.5%","0%",-94,-171,-9.2,7,"22.7%",591,"21.6%","22.2%",272,"21.7%",0,0.36,0.12,0.08
"Pretty","Immortals Academy","Middle",36,"39%","39%",148,87,221,4.2,"68.1%","27.3%","13.8%","22%",42,-3,-0.7,8.6,"28.3%",672,"27.6%","29.0%",291,"25.8%",0,0.39,0.14,0.21
"Prismal","Golden Guardians Academy","Support",16,"31%","63%",16,63,133,2.4,"65.9%","7.1%","21.1%","38%",77,-56,8.1,2,"5.7%",209,"8.9%","7.1%",123,"11.2%",0,1.24,0.37,0.24
"RoseThorn","CLG Academy","Jungle",20,"55%","65%",62,75,131,2.6,"60.1%","19.3%","24.4%","30%",60,36,-0.7,5.6,"14.8%",316,"12.9%","13.0%",211,"17.3%",5,0.24,0.29,0.36
"ry0ma","Golden Guardians Academy","Middle",6,"17%","67%",16,24,19,1.5,"58.3%","26.7%","21.2%","17%",-146,-54,-2.8,8.2,"27.2%",597,"28.2%","28.1%",255,"24.7%",0,0.38,0.16,0.16
"s0ul","TSM Academy","Top",26,"27%","42%",70,71,99,2.4,"55.6%","23.0%","18.5%","8%",-111,-159,-5.1,7.6,"24.4%",504,"24.2%","21.0%",249,"23.1%",0,0.36,0.13,0.11
"Sheiden","Cloud9 Academy","Jungle",36,"61%","53%",147,92,218,4,"64.5%","26.0%","21.1%","31%",113,86,1.9,6.4,"18.9%",356,"15.0%","16.0%",242,"20.2%",3,0.31,0.27,0.24
"Shenyi","TSM Academy","Support",16,"13%","75%",10,65,100,1.7,"65.9%","6.0%","25.4%","19%",-42,54,8.5,1.8,"5.7%",168,"8.6%","7.7%",102,"10.0%",0,1.04,0.28,0.35
"Smoothie","Evil Geniuses Academy","Support",36,"39%","56%",29,121,333,3,"68.6%","5.5%","21.9%","36%",-261,-291,-13,0.9,"2.6%",167,"7.5%","5.2%",100,"8.8%",0,1.4,0.43,0.23
"Soligo","Evil Geniuses Academy","Middle",36,"39%","53%",82,108,241,3,"61.2%","15.5%","19.6%","22%",-70,-138,-2.3,7.9,"22.5%",522,"23.6%","23.9%",245,"21.7%",1,0.35,0.19,0.18
"Solo","TSM Academy","Top",10,"40%","60%",10,33,36,1.4,"44.7%","9.7%","22.0%","20%",-59,-124,0.8,8.1,"25.6%",438,"23.3%","21.5%",227,"21.5%",0,0.41,0.15,0.19
"Spawn","Dignitas Academy","ADC",26,"58%","42%",126,47,153,5.9,"73.6%","33.2%","13.5%","27%",-68,-12,-10.5,7.6,"26.8%",619,"25.8%","26.8%",286,"24.9%",0,0.57,0.17,0.37
"Spirax","FlyQuest Academy","Middle",36,"56%","44%",156,88,183,3.9,"64.3%","29.6%","17.1%","22%",-17,32,-1.2,8.3,"26.1%",658,"27.0%","28.0%",280,"24.3%",0,0.42,0.17,0.17
"Srtty","Evil Geniuses Academy","Top",36,"39%","56%",123,131,164,2.2,"54.4%","23.3%","23.7%","14%",-84,-173,1.3,7.9,"25.3%",533,"24.3%","23.0%",259,"22.7%",1,0.31,0.08,0.14
"Sword","100 Thieves Academy","Support",6,"50%","67%",6,20,60,3.3,"74.2%","6.7%","18.2%","17%",-257,-373,-2,1.2,"2.8%",194,"8.0%","6.6%",106,"8.9%",0,1.35,0.31,0.17
"Tactical","TSM Academy","ADC",16,"44%","75%",50,55,60,2,"62.5%","28.4%","23.7%","25%",75,47,3.3,9.3,"30.3%",582,"29.5%","31.0%",295,"26.5%",0,0.46,0.19,0.31
"Takeover","TSM Academy","Middle",36,"31%","31%",114,69,144,3.7,"63.4%","28.0%","12.9%","22%",100,34,3.9,9.1,"28.9%",531,"26.8%","28.9%",275,"25.8%",1,0.37,0.16,0.21
"Tenacity","100 Thieves Academy","Top",36,"64%","56%",122,95,192,3.3,"54.3%","21.1%","18.3%","19%",152,107,8.7,9.5,"30.6%",577,"24.8%","23.1%",316,"25.7%",0,0.29,0.07,0.15
"Tomio","Evil Geniuses Academy","Jungle",36,"39%","53%",111,99,232,3.5,"65.0%","21.0%","17.9%","36%",-85,-33,-1.8,5.4,"15.5%",285,"13.0%","13.1%",200,"17.7%",1,0.31,0.28,0.33
"Tomo","FlyQuest Academy","ADC",36,"56%","50%",112,95,207,3.4,"60.5%","21.3%","18.5%","17%",59,39,2.1,8.6,"29.9%",663,"26.8%","28.3%",289,"24.8%",0,0.44,0.12,0.38
"Tony Top","Dignitas Academy","Top",20,"60%","50%",49,57,105,2.7,"52.9%","16.8%","20.9%","15%",-207,67,-9.1,7.3,"25.4%",439,"19.0%","16.9%",244,"21.8%",1,0.38,0.1,0.12
"Trevor","Cloud9 Academy","Support",10,"40%","20%",8,40,73,2,"69.2%","6.8%","25.3%","20%",-55,-36,10,2.3,"6.1%",235,"11.5%","10.0%",130,"11.4%",0,1.13,0.28,0.22
"Triple","CLG Academy","Middle",36,"50%","47%",131,103,211,3.3,"65.5%","25.1%","17.6%","14%",16,45,2.2,9,"26.6%",683,"29.2%","29.6%",293,"24.6%",0,0.36,0.12,0.26
"V1tal","Immortals Academy","Top",36,"39%","42%",88,148,167,1.7,"47.0%","16.2%","23.5%","17%",-334,-254,-10.4,7.2,"24.3%",526,"22.4%","20.6%",241,"21.1%",0,0.3,0.02,0.1
"Will","100 Thieves Academy","Jungle",36,"64%","58%",145,96,239,4,"66.4%","25.1%","18.5%","33%",118,122,3.8,6.2,"16.8%",394,"16.6%","17.2%",233,"19.1%",0,0.38,0.29,0.32
"Wixxi","Cloud9 Academy","ADC",10,"40%","60%",23,28,54,2.8,"65.8%","19.7%","17.7%","10%",-233,-52,-13.2,6.2,"21.1%",542,"26.4%","26.9%",224,"20.6%",1,0.52,0.11,0.42
"Yeon","Team Liquid Academy","ADC",36,"81%","50%",204,93,232,4.7,"65.2%","30.5%","23.6%","31%",251,150,12.2,9,"29.4%",777,"28.1%","30.0%",337,"26.0%",0,0.38,0.15,0.32
"Yuuji","FlyQuest Academy","Jungle",36,"56%","53%",109,98,229,3.4,"64.1%","20.7%","19.1%","33%",-4,-57,-0.9,5.5,"15.2%",357,"14.8%","15.0%",203,"17.5%",3,0.3,0.29,0.32
