"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"SkyTec","Evil Geniuses Academy","Support",36,"39%","53%",26,144,283,2.1,"65.5%","5.5%","24.4%","19%",-164,-149,-3.4,1,"2.7%",138,"7.4%","6.1%",94,"8.5%",0,1.36,0.42,0.36
"Soligo","Evil Geniuses Academy","Middle",36,"39%","50%",80,95,186,2.8,"56.4%","16.9%","16.1%","6%",-150,-171,-3,8.4,"25.1%",465,"24.4%","24.8%",258,"23.1%",0,0.38,0.17,0.16
"Spawn","Dignitas Academy","ADC",36,"50%","44%",164,69,188,5.1,"67.7%","31.5%","13.6%","19%",54,-28,1,9.2,"31.3%",587,"28.6%","31.5%",309,"27.1%",0,0.4,0.17,0.28
"Spirax","FlyQuest Academy","Middle",36,"39%","44%",110,84,192,3.6,"58.5%","21.3%","14.8%","25%",-64,39,-2.6,8.6,"27.3%",537,"25.9%","26.7%",274,"24.2%",1,0.39,0.19,0.17
"Srtty","Evil Geniuses Academy","Top",36,"39%","56%",116,157,133,1.6,"52.8%","24.6%","26.6%","19%",-33,-129,-0.5,7.8,"24.6%",500,"27.3%","26.2%",257,"23.3%",0,0.33,0.08,0.16
"Stixxay","Golden Guardians Academy","ADC",30,"67%","40%",188,57,145,5.8,"68.9%","38.9%","16.6%","33%",310,99,3.5,9.3,"31.1%",657,"31.5%","34.0%",340,"28.2%",2,0.43,0.18,0.3
"Sword","100 Thieves Academy","Support",8,"63%","63%",7,22,59,3,"61.7%","6.5%","22.7%","38%",-23,-151,2.3,0.9,"1.8%",156,"8.5%","7.5%",100,"8.3%",0,1.63,0.42,0.25
"Takeover","TSM Academy","Middle",27,"30%","63%",82,57,110,3.4,"57.1%","24.4%","13.5%","11%",22,14,1.6,9.1,"28.6%",419,"23.4%","23.5%",273,"25.0%",1,0.47,0.2,0.2
"Tomio","Evil Geniuses Academy","Jungle",36,"39%","58%",89,115,227,2.7,"66.9%","18.9%","19.5%","19%",-140,-54,-0.3,5.8,"14.6%",272,"14.3%","14.0%",192,"17.5%",1,0.31,0.23,0.28
"Tomo","FlyQuest Academy","ADC",36,"39%","56%",148,105,161,2.9,"59.9%","28.7%","18.5%","19%",35,123,5,9.6,"33.1%",567,"27.9%","29.7%",308,"27.1%",0,0.38,0.14,0.32
"Tony Top","Golden Guardians Academy","Top",36,"61%","36%",75,86,160,2.7,"41.8%","13.3%","19.5%","8%",-209,-24,-7.1,7.4,"22.1%",384,"19.6%","18.0%",231,"19.6%",0,0.4,0.12,0.1
"Triple","CLG Academy","Jungle",1,"0%","0%",3,4,10,3.3,"61.9%","14.3%","14.3%","0%",-1433,-2014,-71,6.8,"2.4%",133,"6.0%","2.7%",306,"22.2%",0,0.85,0.32,0.41
"Triple","CLG Academy","Middle",23,"61%","39%",87,42,135,5.3,"65.1%","25.5%","14.3%","30%",153,18,5,9.1,"26.1%",589,"28.6%","29.9%",306,"24.8%",0,0.48,0.15,0.18
"V1per","TSM Academy","Top",36,"36%","53%",119,131,131,1.9,"54.6%","26.0%","24.6%","19%",186,96,4.6,8.1,"24.5%",487,"26.8%","25.2%",263,"24.1%",0,0.42,0.15,0.17
"Violet","Golden Guardians Academy","ADC",6,"33%","67%",17,18,31,2.7,"60.8%","21.5%","18.8%","0%",-361,-307,-3.3,9,"29.7%",415,"24.8%","27.2%",266,"24.5%",1,0.34,0.11,0.27
"WildTurtle","Immortals Academy","ADC",10,"50%","40%",53,29,43,3.3,"61.1%","33.8%","17.0%","20%",93,114,5.9,10,"33.5%",634,"28.0%","29.3%",329,"28.4%",1,0.4,0.13,0.34
"Wixxi","100 Thieves Academy","ADC",36,"42%","44%",118,101,182,3,"62.6%","24.6%","18.7%","22%",-168,-140,-2.6,9,"28.7%",480,"24.4%","25.9%",286,"24.4%",0,0.32,0.13,0.28
"Yeon","Team Liquid Academy","ADC",36,"58%","50%",166,99,192,3.6,"67.0%","31.1%","19.1%","17%",82,100,2.6,8.9,"29.4%",621,"28.8%","30.2%",304,"25.3%",0,0.45,0.16,0.31
"Yursan","TSM Academy","Support",28,"36%","46%",15,92,210,2.4,"62.5%","4.2%","22.1%","14%",-63,-213,1.1,1.1,"2.2%",143,"7.7%","6.3%",92,"8.2%",0,1.95,0.69,0.29
"Yuuji","FlyQuest Academy","Jungle",36,"39%","56%",114,97,231,3.6,"66.9%","22.1%","17.1%","31%",-17,-70,-0.8,5.7,"14.8%",301,"14.5%","14.5%",205,"18.2%",1,0.4,0.32,0.3
