"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Chieftain","ThunderTalk Gaming","Jungle",24,"25%","71%",41,83,110,1.8,"65.1%","17.7%","25.7%",,,,,4.8,,235,"13.0%",,165,"15.9%",,0.43,0.31,0.37
"Clid","FunPlus Phoenix","Jungle",30,"47%","50%",77,68,214,4.3,"75.2%","19.9%","16.7%",,,,,5.3,,269,"14.5%",,207,"17.7%",,0.44,0.4,0.46
"COLD","Oh My God","Support",41,"49%","39%",27,144,305,2.3,"64.0%","5.2%","23.6%",,,,,1.1,,139,"7.3%",,103,"9.1%",,1.61,0.57,0.25
"Creme","Oh My God","Middle",41,"49%","49%",132,110,205,3.1,"64.9%","25.4%","18.0%",,,,,8.2,,565,"28.8%",,264,"23.3%",,0.39,0.19,0.26
"Crisp","Bilibili Gaming","Support",44,"57%","39%",38,131,394,3.3,"68.4%","6.0%","23.1%",,,,,1.1,,121,"6.2%",,107,"9.1%",,1.73,0.55,0.33
"Cryin","Ultra Prime","Middle",41,"37%","27%",125,105,235,3.4,"66.9%","23.2%","16.3%",,,,,8.2,,590,"29.1%",,261,"23.7%",,0.34,0.14,0.19
"Cube","Rare Atom","Top",38,"53%","47%",107,98,142,2.5,"56.6%","24.3%","19.6%",,,,,8.7,,494,"25.9%",,283,"24.1%",,0.46,0.16,0.19
"Doggo","Bilibili Gaming","ADC",35,"60%","57%",141,78,190,4.2,"69.8%","29.7%","19.4%",,,,,9.8,,556,"28.8%",,325,"27.2%",,0.59,0.18,0.35
"Doinb","LNG Esports","Middle",42,"60%","64%",117,92,329,4.8,"76.0%","19.9%","18.2%",,,,,8.8,,524,"26.7%",,280,"23.7%",,0.35,0.13,0.3
"Elk","Ultra Prime","ADC",41,"37%","54%",213,111,188,3.6,"74.5%","39.6%","17.2%",,,,,9.6,,627,"31.0%",,326,"29.4%",,0.42,0.16,0.42
"Eric","LGD Gaming","ADC",42,"31%","50%",144,111,171,2.8,"62.3%","28.5%","16.3%",,,,,9.2,,536,"29.5%",,295,"27.1%",,0.53,0.15,0.44
"fearness","LGD Gaming","Top",38,"34%","45%",97,120,189,2.4,"60.5%","20.5%","20.0%",,,,,7.8,,413,"22.8%",,246,"22.8%",,0.32,0.13,0.17
"Feikun","ThunderTalk Gaming","Middle",14,"21%","36%",30,32,47,2.4,"59.7%","23.3%","15.8%",,,,,8,,387,"23.8%",,227,"23.1%",,0.51,0.23,0.26
"Flandre","EDward Gaming","Top",25,"60%","60%",65,58,118,3.2,"55.6%","19.8%","20.5%",,,,,8.9,,490,"24.5%",,286,"24.2%",,0.27,0.15,0.25
"FoFo","Bilibili Gaming","Middle",44,"57%","66%",139,76,280,5.5,"66.3%","22.0%","13.4%",,,,,8.3,,538,"27.2%",,261,"22.4%",,0.44,0.14,0.21
"Forge","Anyone's Legend","Middle",30,"40%","53%",86,77,198,3.7,"67.9%","20.6%","16.8%",,,,,8.3,,444,"24.4%",,263,"23.6%",,0.41,0.17,0.26
"GALA","Royal Never Give Up","ADC",39,"64%","41%",169,72,218,5.4,"66.0%","28.8%","16.2%",,,,,9.9,,528,"27.5%",,333,"27.0%",,0.35,0.13,0.43
"Garvey","LGD Gaming","Top",4,"0%","25%",3,12,11,1.2,"42.4%","9.1%","15.0%",,,,,8.1,,365,"23.0%",,239,"22.8%",,0.44,0.18,0.26
"Gori","FunPlus Phoenix","Middle",29,"45%","48%",74,74,150,3,"67.3%","22.2%","18.5%",,,,,8.5,,473,"25.5%",,257,"22.1%",,0.4,0.18,0.2
"H4cker","Ultra Prime","Jungle",41,"37%","51%",77,147,276,2.4,"65.6%","14.3%","22.8%",,,,,5.2,,248,"12.4%",,185,"16.8%",,0.4,0.29,0.35
"Hang","FunPlus Phoenix","Support",42,"50%","62%",21,144,362,2.7,"72.4%","4.0%","25.6%",,,,,1.2,,134,"7.4%",,105,"8.9%",,1.57,0.49,0.35
"Hope","JD Gaming","ADC",33,"76%","59%",165,60,206,6.2,"68.5%","30.4%","15.5%",,,,,9.6,,562,"26.0%",,330,"26.4%",,0.52,0.18,0.38
"huanfeng","Weibo Gaming","ADC",39,"59%","41%",156,63,147,4.8,"64.3%","33.1%","13.8%",,,,,10.5,,541,"27.1%",,333,"28.3%",,0.43,0.16,0.35
"iBoy","Rare Atom","ADC",38,"53%","53%",114,99,161,2.8,"62.5%","25.9%","19.8%",,,,,9.6,,487,"25.1%",,299,"25.5%",,0.33,0.13,0.46
"Invincible","Victory Five","Top",3,"67%","100%",5,8,20,3.1,"53.2%","10.6%","22.2%",,,,,8.8,,477,"24.5%",,261,"22.4%",,0.33,0.13,0.26
"Iwandy","LNG Esports","Support",8,"75%","88%",5,18,87,5.1,"74.2%","4.0%","21.7%",,,,,1.2,,126,"5.6%",,108,"8.9%",,1.74,0.51,0.4
"JackeyLove","Top Esports","ADC",41,"59%","58%",173,94,229,4.3,"71.3%","30.7%","20.0%",,,,,9.1,,556,"27.7%",,313,"26.3%",,0.42,0.2,0.39
"Jay","LGD Gaming","Middle",25,"32%","36%",66,69,105,2.5,"62.9%","24.3%","17.8%",,,,,7.7,,386,"22.2%",,227,"21.4%",,0.33,0.12,0.22
"JieJie","EDward Gaming","Jungle",37,"62%","54%",80,77,281,4.7,"69.3%","15.4%","18.8%",,,,,5.1,,255,"12.6%",,197,"16.5%",,0.42,0.36,0.44
"Jinjiao","LGD Gaming","Support",42,"31%","55%",30,166,285,1.9,"62.3%","5.9%","24.4%",,,,,1.2,,149,"8.5%",,100,"9.3%",,1.27,0.43,0.3
"Kanavi","JD Gaming","Jungle",38,"68%","59%",156,109,257,3.8,"69.6%","26.3%","22.8%",,,,,6,,361,"17.2%",,239,"19.7%",,0.36,0.28,0.43
"Karsa","Victory Five","Jungle",38,"71%","47%",125,102,293,4.1,"66.2%","19.8%","22.6%",,,,,5.4,,279,"12.5%",,215,"17.7%",,0.48,0.39,0.4
"Ke","Invictus Gaming","Support",2,"0%","100%",2,5,6,1.6,"72.7%","18.2%","18.5%",,,,,0.7,,98,"5.6%",,86,"9.0%",,1.5,0.47,0.32
"Kedaya","Team WE","Support",40,"35%","50%",26,127,296,2.5,"71.4%","5.8%","23.3%",,,,,1.2,,120,"7.0%",,100,"9.2%",,1.64,0.49,0.38
"knight","Top Esports","Middle",41,"59%","38%",157,69,236,5.7,"69.7%","27.8%","14.6%",,,,,9.1,,578,"29.5%",,286,"24.2%",,0.34,0.16,0.27
"Kui","LGD Gaming","Jungle",2,"0%","50%",3,9,3,0.7,"42.9%","21.4%","28.1%",,,,,4.6,,172,"13.9%",,167,"17.7%",,0.38,0.31,0.39
"Leyan","Rare Atom","Jungle",38,"53%","53%",79,109,210,2.7,"65.7%","18.0%","21.8%",,,,,6.2,,290,"15.2%",,212,"18.1%",,0.39,0.2,0.53
"Light","LNG Esports","ADC",42,"60%","45%",221,57,222,7.8,"75.5%","37.6%","11.3%",,,,,9.8,,558,"28.2%",,338,"28.4%",,0.39,0.1,0.38
"Lpc","JD Gaming","ADC",5,"20%","100%",15,16,20,2.2,"68.6%","29.4%","17.4%",,,,,8.4,,427,"26.0%",,257,"24.5%",,0.42,0.2,0.12
"LvMao","LNG Esports","Support",34,"56%","50%",31,107,271,2.8,"65.2%","6.7%","25.3%",,,,,1,,133,"7.0%",,101,"8.6%",,1.63,0.57,0.31
"Lwx","FunPlus Phoenix","ADC",42,"50%","36%",154,104,214,3.5,"69.6%","29.1%","18.5%",,,,,9.6,,503,"27.8%",,318,"27.0%",,0.49,0.16,0.37
"Maple","Anyone's Legend","Middle",10,"20%","70%",29,19,48,4.1,"70.0%","26.4%","16.0%",,,,,8.4,,463,"27.2%",,249,"23.5%",,0.43,0.19,0.24
"Mark","Top Esports","Support",28,"68%","52%",16,56,253,4.8,"67.3%","4.0%","19.4%",,,,,1.4,,125,"6.4%",,115,"9.4%",,1.62,0.49,0.42
"Meiko","EDward Gaming","Support",37,"62%","32%",25,112,325,3.1,"67.2%","4.8%","27.4%",,,,,1,,143,"7.2%",,112,"9.3%",,1.59,0.47,0.34
"Ming","Royal Never Give Up","Support",39,"64%","56%",26,121,355,3.1,"65.0%","4.4%","27.2%",,,,,1.1,,140,"7.6%",,110,"9.0%",,1.69,0.53,0.33
"MISSING","JD Gaming","Support",38,"68%","32%",28,115,387,3.6,"70.0%","4.7%","24.1%",,,,,1.1,,142,"6.8%",,114,"9.3%",,1.68,0.49,0.33
"Mole","Invictus Gaming","Middle",5,"20%","40%",13,20,31,2.2,"69.8%","20.6%","21.5%",,,,,7.2,,499,"26.5%",,218,"20.5%",,0.51,0.22,0.33
"moyan","ThunderTalk Gaming","Jungle",16,"31%","31%",27,59,69,1.6,"57.8%","16.3%","28.0%",,,,,4.9,,217,"13.2%",,165,"16.0%",,0.39,0.31,0.35
"neny","Invictus Gaming","Top",8,"25%","25%",10,17,31,2.4,"64.1%","15.6%","16.5%",,,,,8.2,,428,"26.4%",,230,"21.8%",,0.37,0.18,0.28
"New","ThunderTalk Gaming","Top",40,"28%","40%",77,108,138,2,"54.0%","19.3%","20.2%",,,,,7.9,,411,"23.5%",,238,"22.6%",,0.4,0.18,0.16
"ON","Weibo Gaming","Support",36,"58%","39%",20,121,254,2.3,"64.2%","4.7%","28.6%",,,,,1.2,,151,"7.7%",,104,"8.9%",,1.92,0.49,0.44
"Photic","Victory Five","ADC",40,"73%","53%",223,74,249,6.4,"70.6%","33.3%","15.8%",,,,,9.1,,643,"28.6%",,337,"27.0%",,0.51,0.14,0.47
"ppgod","Victory Five","Support",40,"73%","40%",38,106,410,4.2,"67.0%","5.7%","22.7%",,,,,1.5,,143,"6.4%",,121,"10.0%",,1.37,0.39,0.27
"Puff","ThunderTalk Gaming","ADC",40,"28%","50%",128,105,138,2.5,"66.8%","32.2%","19.7%",,,,,9.6,,538,"30.6%",,299,"28.2%",,0.39,0.13,0.4
"QiuQiu","Anyone's Legend","Support",40,"35%","63%",31,161,312,2.1,"65.0%","5.9%","27.9%",,,,,1,,144,"8.2%",,97,"8.8%",,1.6,0.46,0.31
"Rich","Victory Five","Top",37,"73%","57%",102,89,196,3.3,"47.9%","16.4%","20.6%",,,,,8.3,,556,"25.0%",,279,"22.3%",,0.32,0.14,0.27
"Rookie","Victory Five","Middle",40,"73%","53%",169,83,304,5.7,"70.7%","25.3%","17.8%",,,,,8.2,,610,"27.4%",,282,"23.0%",,0.34,0.23,0.31
"Scout","EDward Gaming","Middle",37,"62%","46%",143,67,237,5.7,"72.9%","27.4%","16.4%",,,,,8.6,,507,"24.8%",,289,"24.1%",,0.4,0.14,0.2
"shad0w","LGD Gaming","Jungle",40,"33%","53%",108,142,224,2.3,"67.5%","22.0%","21.9%",,,,,5.4,,304,"16.9%",,200,"18.6%",,0.45,0.37,0.35
"shanji","Oh My God","Top",41,"49%","56%",85,133,235,2.4,"61.7%","16.4%","21.8%",,,,,7.6,,480,"25.1%",,245,"21.8%",,0.35,0.2,0.15
"Shanks","Team WE","Middle",22,"23%","64%",55,54,114,3.1,"76.1%","24.8%","16.3%",,,,,8.9,,466,"26.7%",,267,"25.5%",,0.37,0.17,0.26
"ShiauC","Ultra Prime","Support",41,"37%","59%",28,165,349,2.3,"70.1%","5.2%","25.6%",,,,,1.1,,125,"6.3%",,102,"9.2%",,1.74,0.61,0.36
"SofM","Weibo Gaming","Jungle",39,"59%","41%",105,92,193,3.2,"63.3%","22.3%","20.2%",,,,,5.5,,254,"13.0%",,200,"17.2%",,0.55,0.37,0.47
"Southwind","ThunderTalk Gaming","Support",40,"28%","53%",22,101,244,2.6,"66.8%","5.5%","18.9%",,,,,1.4,,126,"7.3%",,100,"9.6%",,1.64,0.57,0.32
"Stay","Team WE","ADC",16,"25%","50%",49,45,86,3,"73.8%","26.8%","20.5%",,,,,8.6,,495,"27.0%",,266,"24.8%",,0.43,0.21,0.28
"Strive","Rare Atom","Middle",38,"53%","47%",109,68,189,4.4,"67.7%","24.8%","13.6%",,,,,9.2,,500,"26.8%",,279,"24.0%",,0.41,0.16,0.23
"SwordArt","Weibo Gaming","Support",3,"67%","67%",2,6,29,5.2,"70.5%","4.5%","18.2%",,,,,1,,118,"5.6%",,102,"8.0%",,1.58,0.42,0.23
"Tarzan","LNG Esports","Jungle",42,"60%","21%",94,118,343,3.7,"74.4%","16.0%","23.3%",,,,,5,,276,"14.4%",,192,"16.3%",,0.44,0.31,0.32
"TheShy","Weibo Gaming","Top",39,"59%","59%",72,124,183,2.1,"54.1%","15.3%","27.2%",,,,,8.2,,554,"28.1%",,259,"22.2%",,0.31,0.12,0.15
"Tian","Top Esports","Jungle",30,"63%","52%",71,86,225,3.4,"68.8%","16.5%","27.3%",,,,,5.4,,256,"13.2%",,201,"16.7%",,0.49,0.41,0.37
"ucal","ThunderTalk Gaming","Middle",26,"31%","58%",73,46,90,3.5,"60.6%","27.1%","13.9%",,,,,8.4,,489,"26.5%",,254,"24.0%",,0.34,0.14,0.22
"Uzi","Bilibili Gaming","ADC",9,"44%","33%",46,26,70,4.5,"73.4%","29.1%","15.8%",,,,,10,,637,"29.9%",,321,"29.1%",,0.41,0.13,0.42
"View","Team WE","Jungle",15,"13%","40%",34,48,51,1.8,"72.0%","28.8%","20.9%",,,,,5.3,,277,"17.5%",,191,"19.3%",,0.38,0.26,0.34
"Viper","EDward Gaming","ADC",37,"62%","65%",168,65,200,5.7,"70.6%","32.2%","15.9%",,,,,9.5,,628,"31.4%",,322,"26.9%",,0.61,0.21,0.4
"Wayward","Top Esports","Top",28,"68%","48%",87,52,133,4.2,"55.0%","21.8%","18.1%",,,,,8.8,,484,"24.8%",,294,"24.1%",,0.4,0.18,0.15
"Wei","Royal Never Give Up","Jungle",39,"64%","56%",96,93,269,3.9,"62.3%","16.4%","20.9%",,,,,5.1,,262,"13.7%",,199,"16.3%",,0.49,0.43,0.43
"Weiwei","Bilibili Gaming","Jungle",44,"57%","50%",104,144,315,2.9,"66.3%","16.5%","25.4%",,,,,5.3,,258,"13.0%",,195,"16.7%",,0.41,0.38,0.38
"Wink","Invictus Gaming","ADC",18,"33%","44%",66,58,81,2.5,"63.4%","28.4%","20.9%",,,,,8.9,,530,"28.1%",,294,"25.8%",,0.48,0.13,0.44
"Xiaohao","Anyone's Legend","Jungle",40,"35%","38%",118,113,261,3.4,"71.8%","22.3%","19.6%",,,,,5.3,,254,"13.9%",,198,"17.7%",,0.38,0.31,0.38
"Xiaohu","Royal Never Give Up","Middle",39,"64%","54%",170,68,238,6,"69.6%","29.0%","15.3%",,,,,8.8,,564,"29.6%",,300,"24.4%",,0.48,0.19,0.31
"Xiaolaohu","FunPlus Phoenix","Top",42,"50%","43%",138,116,161,2.6,"56.5%","26.1%","20.6%",,,,,9,,487,"26.3%",,295,"24.8%",,0.3,0.15,0.25
"xiaopeng","Top Esports","Jungle",11,"45%","27%",29,40,70,2.5,"73.9%","21.6%","25.6%",,,,,5.3,,297,"14.0%",,196,"17.5%",,0.45,0.33,0.52
"Xiaoxiang","EDward Gaming","Top",12,"67%","75%",40,30,70,3.7,"57.3%","20.8%","23.8%",,,,,7.8,,468,"22.8%",,258,"21.2%",,0.35,0.16,0.21
"xiaoyueji","Invictus Gaming","ADC",8,"25%","50%",28,31,20,1.5,"61.5%","35.9%","25.8%",,,,,8.8,,379,"22.4%",,268,"24.8%",,0.44,0.17,0.32
"Xing","Team WE","ADC",24,"42%","33%",71,51,108,3.5,"66.8%","26.5%","15.7%",,,,,9.7,,486,"27.3%",,302,"27.2%",,0.5,0.18,0.37
"XinLiu","Invictus Gaming","Support",36,"36%","56%",25,117,274,2.6,"64.2%","5.4%","21.4%",,,,,1.3,,122,"6.7%",,103,"9.0%",,1.85,0.61,0.36
"xiye","Team WE","Middle",18,"50%","50%",66,37,111,4.8,"77.3%","28.8%","17.5%",,,,,7.8,,489,"27.8%",,265,"23.9%",,0.38,0.15,0.23
"XLB","Victory Five","Jungle",2,"100%","50%",7,5,18,5,"65.8%","18.4%","33.3%",,,,,5,,340,"14.2%",,240,"17.7%",,0.32,0.28,0.32
"XUN","Invictus Gaming","Jungle",38,"34%","61%",102,116,224,2.8,"68.3%","21.4%","20.2%",,,,,6,,294,"16.2%",,215,"19.2%",,0.43,0.38,0.28
"Yagao","JD Gaming","Middle",38,"68%","32%",124,73,236,4.9,"60.7%","20.9%","15.3%",,,,,8.5,,504,"24.3%",,279,"23.0%",,0.34,0.14,0.27
"YeG","LGD Gaming","Middle",17,"29%","82%",55,51,99,3,"65.8%","23.5%","17.4%",,,,,7.9,,425,"22.7%",,254,"23.3%",,0.39,0.17,0.19
"Yuekai","Invictus Gaming","Middle",33,"36%","39%",95,84,184,3.3,"67.4%","22.9%","17.5%",,,,,8.4,,470,"25.8%",,269,"23.5%",,0.48,0.23,0.28
"yuyanjia","Rare Atom","Support",30,"53%","47%",25,88,201,2.6,"66.7%","7.4%","23.2%",,,,,1,,129,"6.8%",,96,"8.2%",,1.58,0.49,0.26
"Zdz","Anyone's Legend","Top",40,"35%","60%",99,119,174,2.3,"51.7%","18.8%","20.6%",,,,,8.2,,417,"23.7%",,252,"23.0%",,0.37,0.24,0.19
"Zhuo","Top Esports","Support",13,"38%","92%",6,45,111,2.6,"71.3%","3.7%","24.6%",,,,,1.1,,144,"7.1%",,95,"8.5%",,1.76,0.57,0.42
"Zika","Invictus Gaming","Top",30,"37%","43%",90,89,146,2.7,"57.1%","21.8%","18.9%",,,,,8.5,,464,"24.5%",,282,"24.3%",,0.29,0.14,0.23
"Zoom","Top Esports","Top",13,"38%","38%",25,29,61,3,"52.4%","15.2%","15.8%",,,,,8.2,,355,"18.2%",,247,"22.3%",,0.38,0.17,0.22
"Zorah","Rare Atom","Support",8,"50%","50%",6,38,65,1.9,"70.3%","5.9%","31.4%",,,,,1,,139,"7.7%",,102,"8.6%",,1.82,0.63,0.32
"zs","Ultra Prime","Top",24,"38%","42%",47,64,107,2.4,"51.5%","15.7%","17.3%",,,,,7.7,,433,"21.5%",,234,"20.9%",,0.4,0.19,0.14
