"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Breathe","Oh My God","Top",40,"38%","60%",128,140,162,2.1,"58.8%","26.0%","23.1%","18%",12,-50,2.4,8.2,"26.1%",472,"25.6%",,265,"24.1%",,0.38,0.13,0.18
"Chelizi","Dominus Esports","Top",30,"20%","37%",72,96,128,2.1,"61.7%","22.2%","19.2%","33%",7,-98,-2.7,7.6,"24.8%",386,"22.6%",,241,"23.1%",,0.42,0.13,0.13
"chenlun17","LNG Esports","Top",15,"27%","73%",31,43,46,1.8,"56.6%","22.8%","20.6%","20%",-119,-31,-4.1,7.7,"24.2%",395,"23.0%",,228,"23.0%",,0.39,0.11,0.17
"CJJ","eStar","Top",5,"0%","40%",8,19,26,1.8,"65.4%","15.4%","21.8%","60%",-18,16,12.2,8.6,"27.0%",407,"21.7%",,247,"24.3%",,0.43,0.15,0.19
"COLD","Oh My God","Support",27,"41%","48%",16,81,205,2.7,"65.8%","4.8%","19.9%","22%",0,-34,1.3,1,"2.5%",146,"8.4%",,95,"8.5%",,1.66,0.52,0.33
"Crazy","Rogue Warriors","Top",3,"0%","33%",1,10,9,1,"47.6%","4.8%","15.2%","33%",229,-90,-2.3,7.5,"26.5%",366,"20.1%",,199,"21.5%",,0.45,0.14,0.12
"Crisp","FunPlus Phoenix","Support",41,"54%","32%",37,116,317,3.1,"63.3%","6.6%","21.2%","24%",38,-31,3,1.3,"3.3%",132,"6.8%",,102,"9.3%",,1.57,0.57,0.3
"Cryin","Royal Never Give Up","Middle",4,"25%","75%",11,5,8,3.8,"70.4%","40.7%","14.7%","50%",455,-103,1.8,9.4,"30.9%",376,"26.1%",,277,"28.2%",,0.41,0.13,0.13
"Cube","Vici Gaming","Top",41,"46%","51%",87,104,217,2.9,"60.3%","17.3%","20.9%","10%",-26,0,0.7,8,"24.1%",445,"23.9%",,246,"22.3%",,0.52,0.22,0.13
"Doinb","FunPlus Phoenix","Middle",41,"54%","76%",144,107,290,4.1,"77.6%","25.8%","19.6%","29%",-170,-130,-2.6,8.5,"26.7%",537,"27.6%",,278,"25.1%",,0.44,0.14,0.21
"Duan","LNG Esports","Support",19,"32%","26%",8,70,125,1.9,"64.9%","3.9%","26.1%","26%",-43,211,-2.3,1.1,"3.1%",142,"8.0%",,89,"8.5%",,1.46,0.37,0.38
"Elk","Team WE","ADC",43,"56%","51%",195,107,256,4.2,"77.2%","33.4%","19.8%","23%",58,13,5.4,9.6,"33.4%",664,"35.1%",,314,"27.9%",,0.38,0.18,0.4
"Eric","Oh My God","ADC",7,"43%","57%",28,24,40,2.8,"70.1%","28.9%","22.4%","29%",-226,-36,-4.7,8.6,"30.6%",632,"31.2%",,281,"25.5%",,0.42,0.15,0.36
"fate","Invictus Gaming","Support",4,"50%","50%",0,16,37,2.3,"67.3%","0.0%","28.1%","50%",-166,-259,-2,1,"2.3%",130,"5.8%",,93,"8.2%",,1.23,0.45,0.23
"Fenfen","eStar","Middle",38,"34%","37%",91,103,218,3,"67.5%","19.9%","17.3%","26%",-207,-255,-7.3,7.8,"23.2%",441,"23.4%",,244,"22.5%",,0.37,0.17,0.17
"Flandre","LNG Esports","Top",21,"43%","52%",61,58,103,2.8,"69.8%","26.0%","24.1%","14%",20,87,6.3,8.9,"27.8%",602,"29.4%",,281,"25.3%",,0.21,0.09,0.3
"FoFo","Bilibili Gaming","Middle",39,"44%","54%",142,90,175,3.5,"71.6%","32.1%","17.1%","18%",75,-42,2.2,8.2,"23.6%",560,"29.2%",,256,"24.1%",,0.44,0.15,0.19
"Forge","Vici Gaming","Middle",7,"29%","43%",12,26,39,2,"77.3%","18.2%","29.2%","57%",-45,97,4,8.5,"24.2%",443,"25.1%",,240,"23.3%",,0.42,0.16,0.24
"GALA","Royal Never Give Up","ADC",21,"57%","33%",81,43,141,5.2,"69.2%","25.2%","15.9%","33%",334,165,11.1,10,"34.4%",565,"28.5%",,324,"27.6%",,0.31,0.12,0.3
"Garvey","LGD Gaming","Top",1,"0%","100%",3,3,1,1.3,"57.1%","42.9%","23.1%","0%",-280,-300,-8,7.1,"21.7%",367,"27.7%",,221,"23.3%",,0.43,0.36,0.13
"GimGoon","FunPlus Phoenix","Top",13,"69%","54%",34,46,97,2.8,"65.8%","17.1%","26.4%","8%",-316,-194,-7,7.1,"23.3%",540,"27.1%",,247,"21.4%",,0.5,0.2,0.23
"H4cker","Oh My God","Jungle",41,"37%","37%",82,125,250,2.7,"67.1%","16.6%","20.1%","37%",-31,-98,-0.6,5.3,"15.5%",203,"10.8%",,185,"17.2%",,0.48,0.37,0.39
"Hang","Vici Gaming","Support",24,"46%","54%",12,70,156,2.4,"62.7%","4.5%","24.0%","29%",93,22,6.3,1.6,"4.0%",125,"6.5%",,101,"9.2%",,1.63,0.53,0.41
"Hans SamD","Victory Five","ADC",36,"61%","58%",130,66,182,4.7,"68.4%","28.5%","17.6%","6%",-67,67,0.6,10.2,"35.7%",491,"27.5%",,323,"27.9%",,0.45,0.15,0.42
"Haro","Rogue Warriors","Jungle",31,"35%","45%",107,85,175,3.3,"74.0%","28.1%","18.2%","45%",-89,-138,-1.9,6.3,"21.0%",284,"15.8%",,225,"21.5%",,0.43,0.29,0.37
"Helper","Dominus Esports","ADC",6,"0%","83%",14,16,20,2.1,"77.3%","31.8%","13.9%","17%",-502,-244,-16,7.4,"25.5%",416,"23.4%",,240,"24.3%",,0.4,0.15,0.32
"Holder","Rogue Warriors","Top",33,"33%","36%",79,130,169,1.9,"62.3%","19.8%","25.6%","24%",-146,-133,-7.5,6.6,"20.4%",333,"19.0%",,210,"20.7%",,0.3,0.09,0.18
"Hope","EDward Gaming","ADC",33,"58%","48%",138,70,210,5,"72.5%","28.8%","19.1%","15%",50,32,1,9.7,"33.4%",515,"28.4%",,312,"27.2%",,0.46,0.18,0.43
"huanfeng","Suning","ADC",42,"60%","52%",141,81,218,4.4,"65.3%","25.6%","16.2%","21%",20,-40,-0.4,9.3,"33.1%",565,"28.9%",,297,"26.6%",,0.43,0.13,0.29
"iBoy","Vici Gaming","ADC",41,"46%","46%",139,94,211,3.7,"69.4%","27.6%","18.9%","20%",-31,70,-1.5,9.4,"32.1%",516,"27.7%",,296,"26.6%",,0.52,0.14,0.45
"icon","Oh My God","Middle",41,"37%","56%",127,115,201,2.9,"66.3%","25.7%","18.5%","12%",-71,-55,2.6,8.4,"25.1%",492,"27.0%",,258,"23.9%",,0.39,0.13,0.14
"irma","eStar","Middle",2,"0%","0%",4,5,6,2,"62.5%","25.0%","17.9%","0%",208,226,9,7.8,"20.8%",300,"22.4%",,231,"22.1%",,0.41,0.09,0.13
"Iwandy","LNG Esports","Support",17,"41%","65%",6,39,114,3.1,"72.3%","3.6%","21.4%","24%",83,110,1.8,1.4,"3.8%",147,"7.9%",,100,"9.3%",,1.69,0.48,0.4
"JackeyLove","Top Esports","ADC",35,"71%","49%",166,99,219,3.9,"69.5%","30.0%","24.1%","20%",0,-21,4.7,9.3,"30.4%",694,"32.8%",,317,"26.2%",,0.36,0.17,0.49
"JieJie","EDward Gaming","Jungle",27,"59%","22%",82,49,225,6.3,"74.9%","20.0%","16.3%","44%",52,-93,-1.9,5,"13.8%",247,"13.8%",,200,"17.4%",,0.55,0.32,0.42
"JunJia","EDward Gaming","Jungle",11,"36%","27%",33,28,67,3.6,"69.9%","23.1%","19.0%","55%",65,125,3.3,5,"16.1%",246,"13.6%",,198,"18.3%",,0.57,0.36,0.45
"Kaixuan","Rogue Warriors","Support",3,"0%","67%",3,22,18,1,"65.6%","9.4%","29.7%","33%",-469,-279,-1,1.3,"4.4%",127,"7.1%",,102,"11.2%",,1.56,0.56,0.32
"Kanavi","JD Gaming","Jungle",39,"72%","64%",134,94,281,4.4,"68.8%","22.2%","22.5%","38%",-76,19,0.2,6.5,"19.2%",357,"17.7%",,238,"19.5%",,0.41,0.21,0.51
"Karsa","Top Esports","Jungle",37,"73%","49%",85,89,319,4.5,"67.1%","14.1%","20.5%","35%",-218,-251,-4.8,5,"14.8%",225,"10.7%",,200,"16.5%",,0.52,0.4,0.39
"Khan","FunPlus Phoenix","ADC",3,"33%","67%",16,10,11,2.7,"55.1%","32.7%","16.7%","33%",-8,1058,-3.3,7.3,"24.4%",635,"28.0%",,267,"24.3%",,0.42,0.19,0.26
"Khan","FunPlus Phoenix","Top",28,"46%","57%",71,67,147,3.3,"60.6%","19.7%","18.0%","32%",-64,-41,-1.1,7.3,"22.8%",407,"21.4%",,230,"21.0%",,0.46,0.23,0.21
"Killua","LGD Gaming","Support",1,"0%","100%",0,4,6,1.5,"100.0%","0.0%","21.1%","0%",100,-938,-10,0.6,"1.5%",311,"18.9%",,85,"9.3%",,1.65,0.58,0.48
"Kingen","Bilibili Gaming","Top",31,"45%","61%",63,106,144,2,"62.3%","19.0%","26.4%","42%",73,-66,-1.1,7.3,"22.0%",437,"23.6%",,225,"21.3%",,0.4,0.2,0.18
"knight","Top Esports","Middle",37,"73%","46%",211,63,244,7.2,"75.6%","35.0%","14.5%","22%",204,107,3.8,9,"27.3%",584,"27.1%",,311,"25.9%",,0.35,0.16,0.31
"Kramer","LGD Gaming","ADC",40,"55%","43%",144,68,204,5.1,"69.3%","28.7%","14.8%","20%",-24,58,-3.5,9.3,"31.9%",559,"30.7%",,301,"27.1%",,0.45,0.13,0.35
"l3est16","Bilibili Gaming","Jungle",12,"25%","25%",19,32,53,2.3,"69.9%","18.4%","17.9%","25%",61,7,-0.3,5.6,"15.5%",220,"13.3%",,188,"18.6%",,0.42,0.32,0.44
"Langx","LGD Gaming","Top",39,"56%","38%",87,104,198,2.7,"57.6%","17.6%","23.3%","18%",97,25,-1.5,7.8,"24.0%",348,"19.6%",,243,"21.7%",,0.41,0.14,0.17
"Ley","Rogue Warriors","Support",33,"33%","39%",16,106,270,2.7,"73.9%","4.1%","21.2%","27%",-78,-98,-1.1,1.1,"3.5%",153,"8.9%",,96,"9.3%",,1.45,0.43,0.37
"Leyan","Vici Gaming","Jungle",22,"41%","41%",59,73,111,2.3,"63.9%","22.2%","25.3%","41%",218,336,5.6,6.5,"20.3%",339,"18.0%",,217,"20.4%",,0.38,0.22,0.58
"Light","LNG Esports","ADC",36,"36%","33%",121,77,144,3.4,"71.4%","32.6%","17.1%","17%",-44,-138,-1.4,9.3,"32.1%",524,"27.6%",,290,"27.2%",,0.39,0.1,0.29
"LokeN","JD Gaming","ADC",39,"72%","44%",173,69,262,6.3,"72.1%","28.7%","16.5%","28%",162,22,2,9.3,"29.4%",556,"27.7%",,310,"25.5%",,0.4,0.17,0.3
"LvMao","JD Gaming","Support",39,"72%","51%",28,104,397,4.1,"70.5%","4.6%","24.9%","33%",6,110,0.3,1.1,"2.7%",160,"8.0%",,110,"9.1%",,1.67,0.47,0.36
"Lwx","FunPlus Phoenix","ADC",38,"55%","45%",139,82,233,4.5,"72.9%","27.3%","16.9%","16%",83,52,-1.6,8.8,"30.1%",512,"26.7%",,287,"26.0%",,0.46,0.12,0.34
"Maestro","Vici Gaming","Support",17,"47%","53%",14,48,120,2.8,"56.8%","5.9%","23.3%","12%",13,84,1.5,1,"2.8%",117,"6.5%",,93,"8.5%",,1.51,0.49,0.25
"Maple","LNG Esports","Middle",36,"36%","47%",98,79,169,3.4,"72.0%","26.4%","17.6%","19%",36,-100,0.7,7.9,"22.4%",506,"26.5%",,236,"22.3%",,0.5,0.18,0.18
"Mark","LGD Gaming","Support",39,"56%","46%",18,95,316,3.5,"67.3%","3.6%","21.5%","23%",57,-74,0.5,1.1,"2.6%",134,"7.4%",,98,"8.8%",,1.68,0.5,0.39
"Meiko","EDward Gaming","Support",38,"53%","55%",27,104,345,3.6,"67.3%","4.9%","23.2%","21%",43,-36,0.2,1.1,"2.8%",152,"8.4%",,103,"9.1%",,1.59,0.54,0.34
"Meteor","Bilibili Gaming","Jungle",27,"52%","48%",67,58,198,4.6,"77.9%","19.7%","16.7%","56%",247,199,1.8,5.8,"17.2%",285,"13.6%",,207,"19.0%",,0.4,0.28,0.5
"Ming","Royal Never Give Up","Support",39,"54%","56%",31,106,315,3.3,"66.3%","5.9%","23.8%","36%",196,59,1,1.3,"3.5%",161,"8.9%",,109,"9.6%",,1.67,0.52,0.37
"MISSING","Team WE","Support",43,"56%","56%",34,144,377,2.9,"70.4%","5.8%","26.6%","23%",-61,-35,-4,1.2,"3.2%",175,"9.4%",,105,"9.4%",,1.74,0.44,0.45
"Mitsuki","Dominus Esports","Support",15,"20%","27%",6,57,88,1.6,"64.8%","4.1%","21.3%","20%",-69,-14,1.3,1,"2.6%",140,"8.5%",,82,"8.2%",,1.32,0.47,0.17
"Mole","Victory Five","Middle",41,"63%","37%",130,93,236,3.9,"70.2%","25.0%","22.4%","37%",23,-98,-2.3,7.7,"21.2%",490,"28.2%",,250,"21.9%",,0.3,0.15,0.17
"Morgan","Team WE","Top",43,"56%","28%",88,102,259,3.4,"59.4%","15.1%","18.9%","16%",-128,-176,-4.6,7.5,"23.0%",343,"18.3%",,234,"20.9%",,0.36,0.22,0.27
"New","Royal Never Give Up","Top",38,"55%","58%",86,103,182,2.6,"51.8%","16.6%","23.5%","16%",27,128,-0.8,7.6,"22.6%",358,"20.3%",,238,"21.1%",,0.39,0.17,0.16
"Ning","Invictus Gaming","Jungle",41,"63%","39%",117,97,298,4.3,"70.0%","19.7%","17.4%","32%",-75,-111,-0.1,5.5,"15.4%",264,"11.7%",,208,"17.7%",,0.38,0.3,0.35
"Peanut","LGD Gaming","Jungle",40,"55%","65%",114,97,250,3.8,"72.5%","22.7%","21.1%","45%",140,63,-0.5,5.5,"16.7%",288,"15.9%",,206,"18.4%",,0.38,0.29,0.58
"ppgod","Victory Five","Support",41,"63%","54%",16,102,364,3.7,"72.9%","3.1%","24.6%","15%",-40,37,-0.1,1,"2.5%",128,"7.2%",,104,"9.0%",,1.6,0.43,0.31
"Puff","Invictus Gaming","ADC",41,"63%","56%",182,88,198,4.3,"64.1%","30.7%","15.8%","20%",-38,-147,-2,9.4,"33.1%",549,"24.5%",,311,"26.4%",,0.4,0.11,0.4
"QiuQiu","Top Esports","ADC",2,"100%","50%",8,7,23,4.4,"64.6%","16.7%","29.2%","50%",420,-208,-4,8.4,"24.2%",543,"21.2%",,295,"21.6%",,0.51,0.17,0.32
"Rat","eStar","ADC",9,"22%","56%",30,20,44,3.7,"68.5%","27.8%","14.5%","22%",-47,268,-3.1,9,"30.8%",503,"25.0%",,281,"25.6%",,0.38,0.14,0.26
"Rookie","Invictus Gaming","Middle",41,"63%","59%",131,104,272,3.9,"68.0%","22.1%","18.6%","17%",104,126,8.7,8,"23.1%",610,"27.2%",,265,"22.4%",,0.37,0.19,0.23
"Ruby","Rogue Warriors","Middle",18,"17%","28%",62,63,103,2.6,"75.3%","28.3%","18.3%","28%",-153,102,-0.9,7.2,"23.0%",544,"28.9%",,226,"23.0%",,0.46,0.17,0.27
"Scout","EDward Gaming","Middle",38,"53%","42%",138,80,274,5.2,"74.5%","25.0%","17.9%","37%",173,106,0.3,8.6,"26.9%",531,"29.5%",,285,"25.0%",,0.37,0.15,0.2
"ShiauC","eStar","Support",40,"33%","63%",34,147,300,2.3,"70.5%","7.2%","23.6%","35%",40,46,-1.8,1.1,"2.9%",159,"8.8%",,101,"9.4%",,1.77,0.58,0.36
"Smlz","Oh My God","ADC",34,"35%","53%",101,103,164,2.6,"66.6%","25.4%","20.0%","29%",60,-13,1.7,9.2,"30.5%",487,"27.1%",,280,"26.0%",,0.37,0.11,0.36
"SofM","Suning","Jungle",42,"60%","36%",98,103,294,3.8,"71.3%","17.8%","20.6%","36%",5,88,2.7,5.5,"16.1%",272,"13.4%",,197,"17.4%",,0.75,0.4,0.62
"Sora","Oh My God","Support",14,"29%","43%",12,31,113,4,"78.6%","7.5%","14.5%","50%",-19,-105,-1.1,1.2,"3.2%",178,"9.2%",,100,"9.6%",,1.73,0.49,0.38
"Southwind","Invictus Gaming","Support",21,"52%","48%",12,52,149,3.1,"62.2%","4.6%","18.6%","14%",10,1,0.8,1.1,"2.8%",154,"7.0%",,105,"9.2%",,1.52,0.46,0.3
"Steel","Rogue Warriors","Middle",18,"44%","50%",44,36,96,3.9,"70.0%","22.0%","15.7%","6%",-328,-303,-12.1,7.3,"22.2%",391,"23.9%",,224,"21.5%",,0.47,0.19,0.17
"SwordArt","Suning","Support",42,"60%","57%",44,111,330,3.4,"68.0%","8.0%","22.2%","24%",-14,35,-0.9,1,"2.7%",151,"7.5%",,107,"9.5%",,1.75,0.48,0.31
"Teacherma","Team WE","Middle",43,"56%","53%",134,105,298,4.1,"74.0%","22.9%","19.4%","21%",-88,-67,-4.4,7.8,"22.5%",386,"20.6%",,248,"22.2%",,0.37,0.18,0.16
"TheShy","Invictus Gaming","Top",41,"63%","61%",134,155,206,2.2,"57.3%","22.6%","27.8%","12%",200,89,10.9,8.2,"25.5%",651,"29.4%",,284,"24.2%",,0.38,0.1,0.16
"Tian","FunPlus Phoenix","Jungle",41,"54%","54%",118,118,275,3.3,"70.3%","21.1%","21.6%","46%",-30,97,3.8,5.7,"17.3%",310,"15.6%",,207,"18.6%",,0.51,0.43,0.45
"Twila","Dominus Esports","Middle",36,"17%","44%",92,122,154,2,"66.8%","25.0%","19.9%","22%",-131,64,0.4,8.1,"24.4%",442,"26.1%",,241,"23.6%",,0.41,0.11,0.21
"Wei","eStar","Jungle",40,"33%","70%",130,125,213,2.7,"72.4%","27.4%","20.1%","48%",91,70,0.3,5.8,"17.4%",344,"18.5%",,213,"19.7%",,0.79,0.43,0.58
"Weiwei","Victory Five","Jungle",41,"63%","41%",124,66,268,5.9,"75.2%","23.8%","15.9%","34%",161,262,3.4,6.1,"18.0%",309,"17.3%",,225,"19.6%",,0.5,0.35,0.46
"Wings","Bilibili Gaming","ADC",39,"44%","46%",114,89,189,3.4,"68.4%","25.7%","16.9%","8%",-62,80,3.1,9.9,"35.6%",549,"27.7%",,300,"28.1%",,0.5,0.16,0.4
"Wink","eStar","ADC",31,"35%","42%",95,94,154,2.6,"68.0%","26.0%","19.4%","19%",286,117,8.5,9.7,"33.4%",607,"32.8%",,299,"27.6%",,0.41,0.11,0.36
"wynn","Dominus Esports","ADC",30,"20%","60%",79,77,135,2.8,"66.0%","24.4%","15.4%","17%",-312,-278,-8.6,9,"31.5%",442,"25.8%",,274,"26.1%",,0.37,0.13,0.37
"Xiaguang","EDward Gaming","ADC",5,"20%","60%",19,11,26,4.1,"61.6%","26.0%","13.4%","20%",-541,-174,-24.2,7.7,"30.1%",503,"27.0%",,263,"25.2%",,0.46,0.15,0.34
"Xiaobai","eStar","Top",35,"37%","40%",82,110,149,2.1,"54.7%","19.4%","20.5%","29%",-168,-144,-7.6,7.4,"23.3%",332,"17.9%",,228,"20.8%",,0.38,0.19,0.14
"Xiaohu","Royal Never Give Up","Middle",35,"57%","57%",124,72,222,4.8,"69.9%","25.1%","17.5%","20%",225,177,3.2,8.6,"25.6%",487,"26.0%",,280,"24.5%",,0.37,0.15,0.24
"xiaopeng","Dominus Esports","Jungle",36,"17%","67%",82,138,189,2,"73.6%","22.3%","22.5%","47%",-155,-127,-3.4,5.6,"17.4%",287,"16.5%",,195,"18.8%",,0.52,0.32,0.53
"Xiaoxiang","EDward Gaming","Top",18,"61%","44%",73,51,103,3.5,"66.9%","27.8%","28.0%","39%",17,-80,-3.3,7.8,"23.9%",402,"22.9%",,261,"22.2%",,0.45,0.2,0.19
"XinMo","Bilibili Gaming","Support",39,"44%","44%",21,119,277,2.5,"67.3%","4.7%","22.6%","13%",-123,-58,-2.1,0.9,"2.2%",132,"6.9%",,87,"8.0%",,1.69,0.48,0.28
"xiye","LGD Gaming","Middle",40,"55%","50%",136,89,222,4,"71.3%","27.1%","19.3%","25%",-57,15,-2.4,8.2,"24.9%",472,"25.9%",,266,"23.9%",,0.34,0.15,0.22
"XLB","Royal Never Give Up","Jungle",39,"54%","56%",126,90,232,4,"68.6%","24.1%","20.2%","41%",32,-118,-3.5,5.2,"14.2%",281,"15.3%",,198,"17.5%",,0.64,0.34,0.48
"Xx","LNG Esports","Jungle",36,"36%","56%",46,84,220,3.2,"71.7%","12.4%","18.7%","22%",-182,-216,-3.8,5.4,"15.8%",209,"11.2%",,180,"17.3%",,0.42,0.32,0.41
"y4","Victory Five","ADC",5,"80%","60%",19,3,32,17,"78.5%","29.2%","7.7%","20%",36,179,-0.6,8.8,"30.7%",427,"24.2%",,297,"26.0%",,0.39,0.15,0.39
"Yagao","JD Gaming","Middle",39,"72%","49%",152,64,268,6.6,"69.7%","25.2%","15.3%","23%",78,110,0.3,8.5,"24.8%",495,"24.5%",,286,"23.7%",,0.42,0.16,0.25
"Youdang","Rogue Warriors","Jungle",5,"0%","40%",7,22,18,1.1,"65.8%","18.4%","20.4%","40%",-110,-169,-6.2,4.6,"13.8%",197,"12.4%",,169,"18.5%",,0.36,0.32,0.25
"Yui","Dominus Esports","Support",21,"14%","62%",15,78,134,1.9,"66.8%","6.7%","22.5%","19%",-9,1,1.7,1.1,"2.8%",161,"9.6%",,91,"8.9%",,1.49,0.5,0.32
"yuyanjia","Top Esports","Support",37,"73%","54%",27,86,378,4.7,"67.3%","4.5%","19.8%","27%",-82,-65,-1,1,"2.2%",163,"7.7%",,109,"8.9%",,1.62,0.43,0.27
"Zeka","Vici Gaming","Middle",34,"50%","47%",132,47,170,6.4,"68.9%","30.1%","11.5%","26%",41,113,-1.2,7.7,"21.7%",489,"25.9%",,251,"22.7%",,0.45,0.23,0.18
"Zoom","JD Gaming","Top",39,"72%","46%",116,86,255,4.3,"61.5%","19.2%","20.6%","10%",-116,-34,-1,8.2,"24.0%",446,"22.1%",,269,"22.1%",,0.46,0.16,0.14
"ZWuJi","Rogue Warriors","ADC",36,"31%","69%",100,100,198,3,"71.1%","23.9%","17.4%","25%",-125,-72,-3.6,8.9,"33.0%",536,"30.5%",,272,"26.5%",,0.35,0.12,0.41
