"Player","Team","Pos","GP","W%","CTR%","K","D","A","KDA","KP","KS%","DTH%","FB%","GD10","XPD10","CSD10","CSPM","CS%P15","DPM","DMG%","D%P15","EGPM","GOLD%","STL","WPM","CWPM","WCPM"
"Innaxe","FC Schalke 04 Esports","ADC",12,"50%","50%",43,19,70,5.9,"63.8%","24.3%","14.8%","25%",-52,-240,-2.7,9.6,"31.4%",526,"24.8%",,299,"26.3%",,0.38,0.13,0.36
"Inspired","Rogue","Jungle",18,"50%","61%",27,37,111,3.7,"70.1%","13.7%","19.5%","39%",-87,-96,0.4,4.8,"14.0%",189,"11.8%",,169,"15.9%",,0.68,0.32,0.36
"Jactroll","Team Vitality","Support",10,"0%","30%",4,39,37,1.1,"62.1%","6.1%","25.0%","20%",-120,-71,-7.1,0.8,"2.0%",128,"8.9%",,69,"7.2%",,1.48,0.49,0.27
"Jankos","G2 Esports","Jungle",18,"83%","50%",96,39,148,6.3,"68.9%","27.1%","17.7%","61%",306,120,-0.9,5.4,"17.8%",388,"16.7%",,228,"19.2%",,0.63,0.31,0.4
"JNX","SK Gaming","Middle",18,"22%","56%",34,52,55,1.7,"63.1%","24.1%","21.1%","11%",-62,11,-0.2,8.3,"25.3%",428,"26.6%",,241,"24.0%",,0.41,0.16,0.23
"Kaiser","MAD Lions","Support",18,"61%","56%",18,37,161,4.8,"76.5%","7.7%","17.5%","33%",82,-56,3.1,1.4,"3.3%",139,"7.8%",,114,"10.0%",,1.62,0.51,0.38
"Larssen","Rogue","Middle",18,"50%","56%",68,33,68,4.1,"69.0%","34.5%","17.4%","22%",115,175,3.6,9.1,"27.4%",461,"28.8%",,277,"26.1%",,0.35,0.12,0.19
"LIMIT","SK Gaming","Support",18,"22%","56%",11,64,85,1.5,"68.1%","7.8%","25.9%","22%",-107,-36,-4.8,1,"2.7%",127,"8.1%",,86,"8.5%",,1.65,0.47,0.35
"Lurox","FC Schalke 04 Esports","Jungle",12,"42%","67%",27,25,64,3.6,"63.2%","18.8%","19.1%","33%",66,-94,-2.4,4.6,"11.8%",222,"11.5%",,158,"14.6%",,0.81,0.4,0.45
"Mickey","Excel Esports","Middle",18,"39%","44%",54,49,78,2.7,"69.1%","28.3%","18.1%","33%",35,-222,-1.1,8.3,"25.8%",427,"23.9%",,250,"23.9%",,0.52,0.22,0.24
"Mikyx","G2 Esports","Support",18,"83%","72%",30,49,221,5.1,"70.9%","8.5%","22.3%","39%",153,179,6.6,1.6,"4.7%",221,"9.5%",,129,"10.8%",,1.51,0.51,0.4
"Nemesis","Fnatic","Middle",18,"72%","56%",46,38,110,4.1,"54.9%","16.2%","17.7%","11%",85,59,1,8.7,"25.2%",473,"24.8%",,275,"23.0%",,0.37,0.16,0.19
"Nukeduck","Origen","Middle",18,"72%","39%",41,35,103,4.1,"62.1%","17.7%","22.4%","11%",-27,63,-2.7,7.4,"21.4%",404,"22.8%",,233,"21.1%",,0.47,0.2,0.22
"Odoamne","FC Schalke 04 Esports","Top",18,"33%","44%",45,38,80,3.3,"56.6%","20.4%","16.8%","17%",-15,66,1.8,7.9,"23.5%",413,"22.1%",,243,"22.7%",,0.4,0.12,0.2
"Orome","MAD Lions","Top",18,"61%","78%",32,40,106,3.5,"59.0%","13.7%","18.9%","17%",-344,-120,-8.9,7.4,"22.8%",326,"18.1%",,235,"21.1%",,0.45,0.2,0.15
"Patrik","Excel Esports","ADC",18,"39%","39%",53,43,86,3.2,"72.8%","27.7%","15.9%","6%",115,176,0.8,9.2,"30.6%",547,"30.1%",,291,"27.0%",,0.42,0.18,0.26
"Perkz","G2 Esports","Middle",18,"83%","50%",94,42,122,5.1,"61.0%","26.6%","19.1%","33%",101,40,1.8,8.7,"27.9%",609,"26.2%",,301,"25.1%",,0.48,0.17,0.22
"Razork","Misfits Gaming","Jungle",18,"56%","39%",41,53,98,2.6,"66.5%","19.6%","25.4%","56%",164,92,-0.3,5,"14.3%",235,"14.8%",,180,"16.8%",,0.7,0.34,0.39
"Rekkles","Fnatic","ADC",18,"72%","56%",95,20,103,9.9,"69.7%","33.5%","9.3%","22%",193,173,4.3,10.3,"35.8%",478,"24.9%",,341,"28.9%",,0.38,0.12,0.41
"Sacre","SK Gaming","Top",16,"25%","25%",21,34,47,2,"51.1%","15.8%","15.3%","6%",-143,-221,-6.7,7.6,"22.9%",393,"23.3%",,223,"21.8%",,0.49,0.17,0.16
"Saken","Team Vitality","Middle",12,"8%","33%",20,41,30,1.2,"55.6%","22.2%","24.0%","17%",-157,-226,-8.5,8.4,"27.2%",379,"25.5%",,232,"24.0%",,0.54,0.27,0.19
"Selfie","Team Vitality","Middle",6,"17%","67%",23,36,18,1.1,"57.7%","32.4%","32.7%","0%",-163,-302,-6.8,8.3,"24.2%",521,"30.4%",,243,"23.5%",,0.31,0.19,0.29
"Selfmade","Fnatic","Jungle",18,"72%","44%",66,47,117,3.9,"64.4%","23.2%","21.9%","11%",-100,9,-0.4,5,"13.9%",346,"17.6%",,200,"16.6%",,0.6,0.29,0.3
"shad0w","MAD Lions","Jungle",18,"61%","33%",56,45,104,3.6,"68.4%","23.9%","21.2%","28%",-122,-150,0.3,5.1,"14.2%",293,"16.1%",,189,"16.7%",,0.45,0.38,0.35
"Skeanz","Team Vitality","Jungle",18,"11%","39%",34,41,78,2.7,"69.6%","21.1%","14.6%","28%",-66,-105,-1.3,4.8,"14.2%",215,"13.4%",,156,"16.1%",,0.67,0.38,0.27
"Steeelback","Team Vitality","Support",8,"25%","63%",5,23,62,2.9,"70.5%","5.3%","18.4%","50%",-25,-244,-3.8,0.9,"2.1%",95,"6.0%",,77,"7.7%",,1.8,0.66,0.31
"Tore","Excel Esports","Support",18,"39%","50%",11,65,122,2,"69.6%","5.8%","24.0%","6%",27,-107,-1.5,1.3,"4.0%",152,"8.4%",,97,"9.3%",,1.34,0.45,0.41
"Trick","SK Gaming","Jungle",18,"22%","50%",25,61,77,1.7,"72.3%","17.7%","24.7%","33%",-108,-48,-1.2,4.9,"13.7%",219,"13.7%",,159,"15.9%",,0.32,0.25,0.27
"Upset","Origen","ADC",18,"72%","33%",70,22,98,7.6,"72.4%","30.2%","14.1%","17%",-124,-15,-0.7,9.5,"33.0%",556,"29.5%",,307,"27.5%",,0.38,0.08,0.28
"Vander","Rogue","Support",18,"50%","50%",15,42,121,3.2,"69.0%","7.6%","22.1%","22%",117,134,2.3,1.2,"2.5%",143,"9.0%",,99,"9.2%",,1.54,0.52,0.3
"Ventair","SK Gaming","Top",2,"0%","0%",2,3,5,2.3,"87.5%","25.0%","12.0%","50%",-544,-548,-20,7.8,"26.2%",247,"20.4%",,217,"24.2%",,0.44,0.15,0.04
"Wunder","G2 Esports","Top",18,"83%","56%",53,50,153,4.1,"58.2%","15.0%","22.7%","28%",240,121,4.8,6.9,"20.6%",480,"20.4%",,248,"20.5%",,0.51,0.13,0.16
"Xerxe","Origen","Jungle",18,"72%","61%",53,27,105,5.9,"68.1%","22.8%","17.3%","33%",168,283,4.8,5.1,"15.1%",324,"17.0%",,190,"17.1%",,0.8,0.31,0.44
